sample_index,run_id,scenario,timestamp_utc,elapsed_ms,phase,reason,request_count,attempted_requests,completed_requests,errors,integrity_failures,warmup_requests,total_operation_count,working_set_bytes,private_memory_bytes,virtual_memory_bytes,handle_count,threads,managed_heap_bytes,managed_heap_unavailable_reason,heap_size_bytes,fragmented_bytes,gc_index,gen0,gen1,gen2,total_allocated_bytes,vmrss_bytes,vmrss_unavailable_reason,vmsize_bytes,vmsize_unavailable_reason,vmdata_bytes,vmdata_unavailable_reason,rss_anon_bytes,rss_anon_unavailable_reason,rss_file_bytes,rss_file_unavailable_reason,rss_shmem_bytes,rss_shmem_unavailable_reason,last_latency_ms,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,last_inference_ms,sequence_length,was_truncated
0,phase3a-formal-20260925-v3-repro-run-only-r1,run-only,2026-09-25T00:27:03.9763196+00:00,0.5868,lifecycle,t0-before-model-load,0,0,0,0,0,0,0,60805120,184074240,36349267968,86,11,1302680,,0,0,0,0,0,0,1298696,60764160,,36349276160,,183869440,,9494528,,45453312,,5816320,,,,,,,,,
1,phase3a-formal-20260925-v3-repro-run-only-r1,run-only,2026-09-25T00:27:06.7398873+00:00,2764.151,setup,t1-after-model-load,0,0,0,0,0,0,0,939319296,1992433664,38793859072,102,21,1902064,,0,0,0,0,0,0,1896304,939307008,,38793859072,,1992192000,,862912512,,67616768,,8777728,,,,,,,,,
2,phase3a-formal-20260925-v3-repro-run-only-r1,run-only,2026-09-25T00:27:06.8459464+00:00,2870.2094,first-operation,t2-after-first-operation,0,0,0,0,0,1,1,944775168,1992564736,38793859072,102,21,1975824,,0,0,0,0,0,0,1969824,944754688,,38793859072,,1992257536,,863645696,,72282112,,8826880,,,,,,,101.6154,67,false
3,phase3a-formal-20260925-v3-repro-run-only-r1,run-only,2026-09-25T00:27:07.2566841+00:00,3280.9474,warmup,warmup-complete,0,0,0,0,0,5,5,945668096,1993072640,38793863168,102,21,2049584,,0,0,0,0,0,0,2043344,945643520,,38793863168,,1992765440,,864161792,,72347648,,9134080,,,,,,,,,
4,phase3a-formal-20260925-v3-repro-run-only-r1,run-only,2026-09-25T00:27:07.2625176+00:00,3286.7805,measurement,request-count-0,0,0,0,0,0,5,5,945737728,1993138176,38793863168,102,21,2115120,,0,0,0,0,0,0,2108664,945713152,,38793863168,,1992830976,,864227328,,72347648,,9138176,,,,,,,,,
5,phase3a-formal-20260925-v3-repro-run-only-r1,run-only,2026-09-25T00:27:08.0666304+00:00,4090.8938,measurement,request-count-10,10,10,10,0,0,5,15,948019200,1995206656,38793863168,104,21,2237968,,0,0,0,0,0,0,2231224,947998720,,38793863168,,1994899456,,866291712,,72372224,,9334784,,87.3892,79.0555,79.3141,90.3931,92.3594,87.3892,67,false
6,phase3a-formal-20260925-v3-repro-run-only-r1,run-only,2026-09-25T00:27:11.1904139+00:00,7214.677,measurement,request-count-50,50,50,50,0,0,5,55,948674560,1995390976,38793859072,104,21,2352592,,0,0,0,0,0,0,2345464,948649984,,38793859072,,1995149312,,866525184,,72437760,,9687040,,71.6356,77.6036,73.203,115.3903,121.6163,71.6356,67,false
7,phase3a-formal-20260925-v3-repro-run-only-r1,run-only,2026-09-25T00:27:15.1959490+00:00,11220.2121,measurement,request-count-100,100,100,100,0,0,5,105,951648256,2031702016,39095894016,104,21,2475440,,0,0,0,0,0,0,2467928,951631872,,39095894016,,2031460352,,868814848,,72978432,,9838592,,80.2804,78.4923,74.2868,115.5217,124.0464,80.2804,67,false
8,phase3a-formal-20260925-v3-repro-run-only-r1,run-only,2026-09-25T00:27:19.2761122+00:00,15300.3753,measurement,request-count-150,150,150,150,0,0,5,155,951881728,2031865856,39095894016,104,21,2598288,,0,0,0,0,0,0,2590392,951865344,,39095894016,,2031624192,,869040128,,72978432,,9846784,,82.8386,81.0101,76.9438,118.058,156.3552,82.8386,67,false
9,phase3a-formal-20260925-v3-repro-run-only-r1,run-only,2026-09-25T00:27:22.9389435+00:00,18963.2071,measurement,request-count-200,200,200,200,0,0,5,205,952029184,2031996928,39095894016,104,21,2721136,,0,0,0,0,0,0,2712856,952012800,,39095894016,,2031755264,,869163008,,72978432,,9871360,,48.3187,72.9349,71.7553,92.2144,100.4583,48.3187,67,false
10,phase3a-formal-20260925-v3-repro-run-only-r1,run-only,2026-09-25T00:27:26.5173853+00:00,22541.6498,measurement,request-count-250,250,250,250,0,0,5,255,952160256,2032128000,39095894016,104,21,2843984,,0,0,0,0,0,0,2835344,952139776,,39095894016,,2031886336,,869281792,,72978432,,9879552,,65.2946,71.0798,70.4979,96.8243,98.836,65.2946,67,false
11,phase3a-formal-20260925-v3-repro-run-only-r1,run-only,2026-09-25T00:27:30.5007338+00:00,26524.9972,measurement,request-count-300,300,300,300,0,0,5,305,952336384,2032259072,39095894016,104,21,2967088,,0,0,0,0,0,0,2958088,952307712,,39095894016,,2031951872,,869425152,,72978432,,9904128,,80.775,78.9377,78.4776,104.6412,110.7611,80.775,67,false
12,phase3a-formal-20260925-v3-repro-run-only-r1,run-only,2026-09-25T00:27:34.3550829+00:00,30379.3463,measurement,request-count-350,350,350,350,0,0,5,355,952459264,2032390144,39095894016,104,21,3098160,,0,0,0,0,0,0,3088752,952434688,,39095894016,,2032082944,,869552128,,72978432,,9904128,,66.9205,76.7122,73.2234,105.3446,111.7159,66.9205,67,false
13,phase3a-formal-20260925-v3-repro-run-only-r1,run-only,2026-09-25T00:27:38.1903332+00:00,34214.5966,measurement,request-count-400,400,400,400,0,0,5,405,952590336,2032521216,39095894016,104,21,3221008,,0,0,0,0,0,0,3211192,952569856,,39095894016,,2032214016,,869675008,,72978432,,9916416,,75.2155,75.0735,69.6816,109.2793,110.7036,75.2155,67,false
