sample_index,run_id,scenario,timestamp_utc,elapsed_ms,phase,reason,request_count,attempted_requests,completed_requests,errors,integrity_failures,warmup_requests,total_operation_count,working_set_bytes,private_memory_bytes,virtual_memory_bytes,handle_count,threads,managed_heap_bytes,managed_heap_unavailable_reason,heap_size_bytes,fragmented_bytes,gc_index,gen0,gen1,gen2,total_allocated_bytes,vmrss_bytes,vmrss_unavailable_reason,vmsize_bytes,vmsize_unavailable_reason,vmdata_bytes,vmdata_unavailable_reason,rss_anon_bytes,rss_anon_unavailable_reason,rss_file_bytes,rss_file_unavailable_reason,rss_shmem_bytes,rss_shmem_unavailable_reason,last_latency_ms,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,last_inference_ms,sequence_length,was_truncated
0,phase3a-formal-20260925-v3-repro-arena-on-r2,full-pipeline,2026-09-25T01:21:24.1360796+00:00,0.5157,lifecycle,t0-before-model-load,0,0,0,0,0,0,0,60964864,184061952,36349259776,86,11,1311832,,0,0,0,0,0,0,1307752,60928000,,36349267968,,183922688,,9506816,,45604864,,5816320,,,,,,,,,
1,phase3a-formal-20260925-v3-repro-arena-on-r2,full-pipeline,2026-09-25T01:21:26.9332355+00:00,2797.6679,setup,t1-after-model-load,0,0,0,0,0,0,0,939253760,1992511488,38793842688,102,21,1990952,,0,0,0,0,0,0,1985168,939229184,,38793842688,,1992294400,,862982144,,67702784,,8544256,,,,,,,,,
2,phase3a-formal-20260925-v3-repro-arena-on-r2,full-pipeline,2026-09-25T01:21:27.0643537+00:00,2928.7862,first-operation,t2-after-first-operation,0,0,0,0,0,1,1,945045504,1992642560,38793830400,102,21,2089128,,0,0,0,0,0,0,2083056,945016832,,38793830400,,1992359936,,863744000,,72302592,,8970240,,,,,,,88.5238,67,false
3,phase3a-formal-20260925-v3-repro-arena-on-r2,full-pipeline,2026-09-25T01:21:27.4750438+00:00,3339.476,warmup,warmup-complete,0,0,0,0,0,5,5,946040832,1993224192,38793838592,102,21,2253096,,0,0,0,0,0,0,2246520,945995776,,38793838592,,1993007104,,864366592,,72368128,,9261056,,,,,,,,,
4,phase3a-formal-20260925-v3-repro-arena-on-r2,full-pipeline,2026-09-25T01:21:27.4782502+00:00,3342.682,measurement,request-count-0,0,0,0,0,0,5,5,946106368,1993289728,38793834496,102,21,2318632,,0,0,0,0,0,0,2311840,946089984,,38793834496,,1993072640,,864440320,,72368128,,9281536,,,,,,,,,
5,phase3a-formal-20260925-v3-repro-arena-on-r2,full-pipeline,2026-09-25T01:21:28.4017400+00:00,4266.1723,measurement,request-count-10,10,10,10,0,0,5,15,949555200,1995993088,38793846784,104,21,2673080,,0,0,0,0,0,0,2665304,949534720,,38793846784,,1995710464,,867094528,,72519680,,9920512,,126.7283,90.9615,92.8527,125.8441,126.5514,125.9846,67,false
6,phase3a-formal-20260925-v3-repro-arena-on-r2,full-pipeline,2026-09-25T01:21:31.7913183+00:00,7655.7508,measurement,request-count-50,50,50,50,0,0,5,55,951250944,1997041664,38793842688,104,21,3727528,,0,0,0,0,0,0,3716656,951222272,,38793842688,,1996759040,,868151296,,72585216,,10485760,,100.979,84.3329,79.9016,130.9576,138.0443,100.4733,67,false
7,phase3a-formal-20260925-v3-repro-arena-on-r2,full-pipeline,2026-09-25T01:21:36.1268046+00:00,11991.237,measurement,request-count-100,100,100,100,0,0,5,105,955211776,2034339840,39095869440,104,21,5013720,,0,0,0,0,0,0,4999032,955191296,,39095869440,,2034122752,,871395328,,73125888,,10670080,,63.9833,86.1426,79.9633,124.4213,140.0887,63.6874,67,false
8,phase3a-formal-20260925-v3-repro-arena-on-r2,full-pipeline,2026-09-25T01:21:40.2383793+00:00,16102.8117,measurement,request-count-150,150,150,150,0,0,5,155,956641280,2035699712,39095873536,104,21,6299768,,0,0,0,0,0,0,6281312,956624896,,39095873536,,2035482624,,872816640,,73125888,,10682368,,90.054,81.9914,82.7158,102.6369,112.762,89.657,67,false
9,phase3a-formal-20260925-v3-repro-arena-on-r2,full-pipeline,2026-09-25T01:21:44.4805610+00:00,20344.9933,measurement,request-count-200,200,200,200,0,0,5,205,957927424,2020233216,39079092224,104,21,7594040,,0,0,0,0,0,0,7563880,957902848,,39079092224,,2020016128,,874070016,,73125888,,10706944,,89.503,84.3026,84.8222,106.3403,129.808,89.083,67,false
