sample_index,run_id,scenario,timestamp_utc,elapsed_ms,phase,reason,request_count,attempted_requests,completed_requests,errors,integrity_failures,warmup_requests,total_operation_count,working_set_bytes,private_memory_bytes,virtual_memory_bytes,handle_count,threads,managed_heap_bytes,managed_heap_unavailable_reason,heap_size_bytes,fragmented_bytes,gc_index,gen0,gen1,gen2,total_allocated_bytes,vmrss_bytes,vmrss_unavailable_reason,vmsize_bytes,vmsize_unavailable_reason,vmdata_bytes,vmdata_unavailable_reason,rss_anon_bytes,rss_anon_unavailable_reason,rss_file_bytes,rss_file_unavailable_reason,rss_shmem_bytes,rss_shmem_unavailable_reason,last_latency_ms,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,last_inference_ms,sequence_length,was_truncated
0,phase3a-formal-20260925-v3-repro-baseline-r1,full-pipeline,2026-09-25T00:13:42.2651986+00:00,0.4421,lifecycle,t0-before-model-load,0,0,0,0,0,0,0,60936192,184061952,36349259776,86,11,1320464,,0,0,0,0,0,0,1316408,60899328,,36349267968,,183922688,,9510912,,45572096,,5816320,,,,,,,,,
1,phase3a-formal-20260925-v3-repro-baseline-r1,full-pipeline,2026-09-25T00:13:44.9416205+00:00,2676.8636,setup,t1-after-model-load,0,0,0,0,0,0,0,939134976,1992478720,38793842688,102,21,1919040,,0,0,0,0,0,0,1913256,939110400,,38793842688,,1992196096,,862904320,,67661824,,8544256,,,,,,,,,
2,phase3a-formal-20260925-v3-repro-baseline-r1,full-pipeline,2026-09-25T00:13:45.0838497+00:00,2819.0915,first-operation,t2-after-first-operation,0,0,0,0,0,1,1,944926720,1992544256,38793830400,102,21,2017216,,0,0,0,0,0,0,2011120,944902144,,38793830400,,1992327168,,863670272,,72261632,,8970240,,,,,,,113.5858,67,false
3,phase3a-formal-20260925-v3-repro-baseline-r1,full-pipeline,2026-09-25T00:13:45.3807487+00:00,3115.9908,warmup,warmup-complete,0,0,0,0,0,5,5,945913856,1993191424,38793838592,102,21,2181184,,0,0,0,0,0,0,2174584,945860608,,38793834496,,1992908800,,864288768,,72327168,,9244672,,,,,,,,,
4,phase3a-formal-20260925-v3-repro-baseline-r1,full-pipeline,2026-09-25T00:13:45.3852574+00:00,3120.4994,measurement,request-count-0,0,0,0,0,0,5,5,945983488,1993256960,38793838592,102,21,2247544,,0,0,0,0,0,0,2240728,945963008,,38793838592,,1992974336,,864358400,,72327168,,9277440,,,,,,,,,
5,phase3a-formal-20260925-v3-repro-baseline-r1,full-pipeline,2026-09-25T00:13:46.4605485+00:00,4195.7906,measurement,request-count-10,10,10,10,0,0,5,15,949493760,1995874304,38793850880,104,21,2598816,,0,0,0,0,0,0,2591064,949477376,,38793850880,,1995657216,,867012608,,72478720,,9986048,,76.1934,104.8758,109.5781,122.9729,123.39,75.4827,67,false
6,phase3a-formal-20260925-v3-repro-baseline-r1,full-pipeline,2026-09-25T00:13:49.5794357+00:00,7314.6775,measurement,request-count-50,50,50,50,0,0,5,55,951087104,1996922880,38793838592,104,21,3655616,,0,0,0,0,0,0,3644768,951062528,,38793838592,,1996705792,,868061184,,72544256,,10457088,,65.9025,77.5195,76.5547,104.4227,114.9262,65.5927,67,false
7,phase3a-formal-20260925-v3-repro-baseline-r1,full-pipeline,2026-09-25T00:13:53.8430994+00:00,11578.3418,measurement,request-count-100,100,100,100,0,0,5,105,955125760,2034364416,39095869440,104,21,4941544,,0,0,0,0,0,0,4926880,955101184,,39095869440,,2034147328,,871370752,,73084928,,10645504,,66.2591,83.7578,78.3892,126.244,150.0344,65.8901,67,false
8,phase3a-formal-20260925-v3-repro-baseline-r1,full-pipeline,2026-09-25T00:13:57.6678198+00:00,15403.0617,measurement,request-count-150,150,150,150,0,0,5,155,956420096,2035609600,39095869440,104,21,6227848,,0,0,0,0,0,0,6209416,956407808,,39095869440,,2035392512,,872665088,,73084928,,10657792,,77.8084,74.9761,74.1109,100.2973,119.2705,77.4991,67,false
9,phase3a-formal-20260925-v3-repro-baseline-r1,full-pipeline,2026-09-25T00:14:01.7206291+00:00,19455.8711,measurement,request-count-200,200,200,200,0,0,5,205,957845504,2020175872,39079067648,104,20,7522120,,0,0,0,0,0,0,7491728,957820928,,39079067648,,2019958784,,874053632,,73084928,,10682368,,54.8864,80.6144,79.2696,110.1848,119.1397,54.492,67,false
