sample_index,run_id,scenario,timestamp_utc,elapsed_ms,phase,reason,request_count,attempted_requests,completed_requests,errors,integrity_failures,warmup_requests,total_operation_count,working_set_bytes,private_memory_bytes,virtual_memory_bytes,handle_count,threads,managed_heap_bytes,managed_heap_unavailable_reason,heap_size_bytes,fragmented_bytes,gc_index,gen0,gen1,gen2,total_allocated_bytes,vmrss_bytes,vmrss_unavailable_reason,vmsize_bytes,vmsize_unavailable_reason,vmdata_bytes,vmdata_unavailable_reason,rss_anon_bytes,rss_anon_unavailable_reason,rss_file_bytes,rss_file_unavailable_reason,rss_shmem_bytes,rss_shmem_unavailable_reason,last_latency_ms,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,last_inference_ms,sequence_length,was_truncated
0,phase3a-formal-20260925-v3-repro-arena-on-r3,full-pipeline,2026-09-25T02:08:38.6643840+00:00,0.7067,lifecycle,t0-before-model-load,0,0,0,0,0,0,0,60928000,184066048,36483481600,86,11,1302832,,0,0,0,0,0,0,1298824,60891136,,36483489792,,183861248,,9555968,,45518848,,5816320,,,,,,,,,
1,phase3a-formal-20260925-v3-repro-arena-on-r3,full-pipeline,2026-09-25T02:08:41.4756571+00:00,2811.9761,setup,t1-after-model-load,0,0,0,0,0,0,0,939163648,1992478720,38928125952,102,21,1877560,,0,0,0,0,0,0,1871824,939147264,,38928125952,,1992261632,,862937088,,67665920,,8544256,,,,,,,,,
2,phase3a-formal-20260925-v3-repro-arena-on-r3,full-pipeline,2026-09-25T02:08:41.5840174+00:00,2920.3366,first-operation,t2-after-first-operation,0,0,0,0,0,1,1,944951296,1992609792,38928113664,102,21,1975992,,0,0,0,0,0,0,1969944,944939008,,38928113664,,1992327168,,863703040,,72265728,,8970240,,,,,,,71.8805,67,false
3,phase3a-formal-20260925-v3-repro-arena-on-r3,full-pipeline,2026-09-25T02:08:41.9561582+00:00,3292.4769,warmup,warmup-complete,0,0,0,0,0,5,5,945958912,1993191424,38928121856,102,21,2139704,,0,0,0,0,0,0,2141376,945913856,,38928121856,,1992974336,,864321536,,72331264,,9261056,,,,,,,,,
4,phase3a-formal-20260925-v3-repro-arena-on-r3,full-pipeline,2026-09-25T02:08:41.9598261+00:00,3296.1449,measurement,request-count-0,0,0,0,0,0,5,5,946024448,1993256960,38928121856,102,21,2213464,,0,0,0,0,0,0,2206696,945999872,,38928121856,,1993039872,,864387072,,72331264,,9281536,,,,,,,,,
5,phase3a-formal-20260925-v3-repro-arena-on-r3,full-pipeline,2026-09-25T02:08:42.9836324+00:00,4319.9513,measurement,request-count-10,10,10,10,0,0,5,15,949530624,1995948032,38928130048,104,21,2565816,,0,0,0,0,0,0,2558064,949514240,,38928130048,,1995665408,,867041280,,72482816,,9990144,,100.8796,101.2056,97.117,138.1447,152.0116,100.3702,67,false
6,phase3a-formal-20260925-v3-repro-arena-on-r3,full-pipeline,2026-09-25T02:08:46.3340672+00:00,7670.3863,measurement,request-count-50,50,50,50,0,0,5,55,951123968,1996996608,38928121856,104,21,3614392,,0,0,0,0,0,0,3603544,951111680,,38928121856,,1996713984,,868093952,,72548352,,10469376,,58.3495,83.1806,80.3453,112.2892,137.3531,57.9563,67,false
7,phase3a-formal-20260925-v3-repro-arena-on-r3,full-pipeline,2026-09-25T02:08:50.8406379+00:00,12176.9571,measurement,request-count-100,100,100,100,0,0,5,105,955166720,2034368512,39230152704,104,21,4908536,,0,0,0,0,0,0,4893872,955142144,,39230152704,,2034151424,,871395328,,73089024,,10657792,,81.7226,88.6279,83.7397,121.0777,155.4709,81.3393,67,false
8,phase3a-formal-20260925-v3-repro-arena-on-r3,full-pipeline,2026-09-25T02:08:55.0196747+00:00,16355.994,measurement,request-count-150,150,150,150,0,0,5,155,956563456,2018951168,39213371392,106,21,6194584,,0,0,0,0,0,0,6167960,956547072,,39213371392,,2018734080,,872787968,,73089024,,10670080,,68.2339,82.0351,78.4256,122.6839,132.2603,67.8292,67,false
9,phase3a-formal-20260925-v3-repro-arena-on-r3,full-pipeline,2026-09-25T02:08:59.1072059+00:00,20443.525,measurement,request-count-200,200,200,200,0,0,5,205,957886464,2020261888,39213375488,104,21,7489112,,0,0,0,0,0,0,7458696,957861888,,39213375488,,2019979264,,874074112,,73089024,,10698752,,92.4118,81.3846,78.4596,110.6108,123.3252,92.1052,67,false
10,phase3a-formal-20260925-v3-repro-arena-on-r3,full-pipeline,2026-09-25T02:09:03.5467817+00:00,24883.1007,measurement,request-count-250,250,250,250,0,0,5,255,959725568,2038611968,39230148608,102,21,993800,,629648,7536,1,1,0,0,8732944,959725568,,39230148608,,2038394880,,875831296,,73154560,,10739712,,64.6688,88.2774,84.8598,109.7781,121.6421,64.3603,67,false
11,phase3a-formal-20260925-v3-repro-arena-on-r3,full-pipeline,2026-09-25T02:09:07.5355689+00:00,28871.8879,measurement,request-count-300,300,300,300,0,0,5,305,959762432,2038611968,39230156800,102,21,2287048,,629648,7536,1,1,0,0,10022400,959762432,,39230156800,,2038394880,,875839488,,73154560,,10768384,,73.629,79.4278,74.7043,109.1852,127.0393,73.325,67,false
12,phase3a-formal-20260925-v3-repro-arena-on-r3,full-pipeline,2026-09-25T02:09:11.4800063+00:00,32816.3252,measurement,request-count-350,350,350,350,0,0,5,355,959762432,2038611968,39230156800,102,21,3572344,,629648,7536,1,1,0,0,11303904,959762432,,39230156800,,2038394880,,875839488,,73154560,,10768384,,100.9262,78.5771,73.8052,105.2023,108.2915,100.6074,67,false
13,phase3a-formal-20260925-v3-repro-arena-on-r3,full-pipeline,2026-09-25T02:09:15.4695048+00:00,36805.824,measurement,request-count-400,400,400,400,0,0,5,405,959766528,2038611968,39230156800,102,21,4865184,,629648,7536,1,1,0,0,12592976,959766528,,39230156800,,2038394880,,875839488,,73154560,,10772480,,81.6763,79.3939,78.7674,101.1035,111.4721,81.4264,67,false
14,phase3a-formal-20260925-v3-repro-arena-on-r3,full-pipeline,2026-09-25T02:09:19.7073523+00:00,41043.6714,measurement,request-count-450,450,450,450,0,0,5,455,959758336,2021838848,39213375488,102,21,6151016,,629648,7536,1,1,0,0,13875016,959758336,,39213375488,,2021621760,,875823104,,73154560,,10780672,,80.1065,84.2123,80.5666,124.6848,132.6932,79.8062,67,false
15,phase3a-formal-20260925-v3-repro-arena-on-r3,full-pipeline,2026-09-25T02:09:23.9387531+00:00,45275.072,measurement,request-count-500,500,500,500,0,0,5,505,959844352,2021863424,39213350912,104,20,7436224,,629648,7536,1,1,0,0,15156456,959844352,,39213350912,,2021646336,,875884544,,73154560,,10805248,,68.9357,84.2728,81.9925,112.3834,123.8724,68.6437,67,false
16,phase3a-formal-20260925-v3-repro-arena-on-r3,full-pipeline,2026-09-25T02:09:28.0764306+00:00,49412.7501,measurement,request-count-550,550,550,550,0,0,5,555,959848448,2021883904,39213367296,102,21,8728568,,629648,7536,1,1,0,0,16445008,959848448,,39213367296,,2021666816,,875884544,,73154560,,10809344,,81.0553,81.1758,78.3802,104.9072,136.2305,80.7786,67,false
17,phase3a-formal-20260925-v3-repro-arena-on-r3,full-pipeline,2026-09-25T02:09:31.9354272+00:00,53271.7462,measurement,request-count-600,600,600,600,0,0,5,605,960450560,2022473728,39213371392,102,21,1638944,,619768,792,2,2,1,0,17741760,960450560,,39213371392,,2022256640,,876478464,,73154560,,10817536,,109.9844,75.5386,72.9464,94.0105,105.6428,109.6222,67,false
18,phase3a-formal-20260925-v3-repro-arena-on-r3,full-pipeline,2026-09-25T02:09:35.6576746+00:00,56993.9937,measurement,request-count-650,650,650,650,0,0,5,655,960450560,2022473728,39213371392,102,21,2924040,,619768,792,2,2,1,0,19023064,960450560,,39213371392,,2022256640,,876478464,,73154560,,10817536,,85.2971,73.9623,70.7197,97.1515,109.585,84.9245,67,false
19,phase3a-formal-20260925-v3-repro-arena-on-r3,full-pipeline,2026-09-25T02:09:39.7613635+00:00,61097.6828,measurement,request-count-700,700,700,700,0,0,5,705,960450560,2022473728,39213371392,104,21,4217424,,619768,792,2,2,1,0,20312656,960450560,,39213371392,,2022256640,,876478464,,73154560,,10817536,,62.3649,81.7007,81.8882,102.2477,108.9514,62.0531,67,false
20,phase3a-formal-20260925-v3-repro-arena-on-r3,full-pipeline,2026-09-25T02:09:43.9569880+00:00,65293.307,measurement,request-count-750,750,750,750,0,0,5,755,961118208,2023129088,39213371392,102,21,5505072,,619768,792,2,2,1,0,21596200,961093632,,39213371392,,2022912000,,877105152,,73154560,,10833920,,82.7104,83.6132,81.2149,106.01,112.2901,82.3775,67,false
21,phase3a-formal-20260925-v3-repro-arena-on-r3,full-pipeline,2026-09-25T02:09:48.0275653+00:00,69363.8846,measurement,request-count-800,800,800,800,0,0,5,805,962437120,2024419328,39213346816,102,21,6791120,,619768,792,2,2,1,0,22878432,962420736,,39213346816,,2024202240,,878399488,,73154560,,10866688,,82.0143,79.8345,76.7303,111.4827,129.3514,80.7406,67,false
22,phase3a-formal-20260925-v3-repro-arena-on-r3,full-pipeline,2026-09-25T02:09:52.0865971+00:00,73422.916,measurement,request-count-850,850,850,850,0,0,5,855,963735552,2025750528,39213375488,102,21,8085648,,619768,792,2,2,1,0,24169144,963710976,,39213375488,,2025467904,,879685632,,73154560,,10870784,,84.7204,79.5827,76.7408,98.049,104.778,84.332,67,false
23,phase3a-formal-20260925-v3-repro-arena-on-r3,full-pipeline,2026-09-25T02:09:56.3448604+00:00,77681.1794,measurement,request-count-900,900,900,900,0,0,5,905,964702208,2026663936,39213375488,102,21,984848,,623656,720,3,3,1,0,25442720,964702208,,39213375488,,2026446848,,880672768,,73154560,,10874880,,75.3934,83.5451,79.5188,112.7429,122.1005,75.013,67,false
24,phase3a-formal-20260925-v3-repro-arena-on-r3,full-pipeline,2026-09-25T02:10:00.2031157+00:00,81539.4347,measurement,request-count-950,950,950,950,0,0,5,955,964702208,2026663936,39213375488,102,21,2276352,,623656,720,3,3,1,0,26730432,964702208,,39213375488,,2026446848,,880672768,,73154560,,10874880,,128.0841,76.7948,73.4766,107.8108,126.7082,127.7617,67,false
25,phase3a-formal-20260925-v3-repro-arena-on-r3,full-pipeline,2026-09-25T02:10:04.2201987+00:00,85556.5177,measurement,request-count-1000,1000,1000,1000,0,0,5,1005,964714496,2026663936,39213375488,102,21,3569760,,623656,720,3,3,1,0,28020048,964714496,,39213375488,,2026446848,,880672768,,73154560,,10887168,,85.0249,80.0721,76.0677,120.764,127.3357,84.6902,67,false
26,phase3a-formal-20260925-v3-repro-arena-on-r3,full-pipeline,2026-09-25T02:10:08.5902349+00:00,89926.554,measurement,request-count-1050,1050,1050,1050,0,0,5,1055,964714496,2026643456,39213350912,102,20,4852544,,623656,720,3,3,1,0,29299064,964714496,,39213350912,,2026426368,,880672768,,73154560,,10887168,,94.3626,86.673,84.1186,105.7072,119.4695,94.0227,67,false
27,phase3a-formal-20260925-v3-repro-arena-on-r3,full-pipeline,2026-09-25T02:10:12.9645515+00:00,94300.8706,measurement,request-count-1100,1100,1100,1100,0,0,5,1105,964714496,2026663936,39213375488,102,21,6147816,,623656,720,3,3,1,0,30590544,964714496,,39213350912,,2026426368,,880672768,,73154560,,10887168,,71.9221,87.1151,84.2446,116.8249,132.4698,71.6287,67,false
28,phase3a-formal-20260925-v3-repro-arena-on-r3,full-pipeline,2026-09-25T02:10:17.0078738+00:00,98344.1928,measurement,request-count-1150,1150,1150,1150,0,0,5,1155,964714496,2026643456,39213350912,104,20,7433408,,623656,720,3,3,1,0,31872344,964714496,,39213350912,,2026426368,,880672768,,73154560,,10887168,,85.9073,80.3796,76.3806,108.6586,114.3032,85.5706,67,false
29,phase3a-formal-20260925-v3-repro-arena-on-r3,full-pipeline,2026-09-25T02:10:21.3346683+00:00,102670.9872,measurement,request-count-1200,1200,1200,1200,0,0,5,1205,964722688,2026643456,39213350912,102,20,8721976,,623656,720,3,3,1,0,33157120,964722688,,39213350912,,2026426368,,880672768,,73154560,,10895360,,64.9848,84.9054,80.301,111.1644,140.4034,64.6405,67,false
30,phase3a-formal-20260925-v3-repro-arena-on-r3,full-pipeline,2026-09-25T02:10:25.4679149+00:00,106804.2347,measurement,request-count-1250,1250,1250,1250,0,0,5,1255,964730880,2026663936,39213375488,104,21,1633512,,627992,816,4,4,1,0,34446272,964730880,,39213375488,,2026446848,,880672768,,73154560,,10903552,,73.4986,82.2549,83.5916,102.8051,109.952,73.1168,67,false
