sample_index,run_id,scenario,timestamp_utc,elapsed_ms,phase,reason,request_count,attempted_requests,completed_requests,errors,integrity_failures,warmup_requests,total_operation_count,working_set_bytes,private_memory_bytes,virtual_memory_bytes,handle_count,threads,managed_heap_bytes,managed_heap_unavailable_reason,heap_size_bytes,fragmented_bytes,gc_index,gen0,gen1,gen2,total_allocated_bytes,vmrss_bytes,vmrss_unavailable_reason,vmsize_bytes,vmsize_unavailable_reason,vmdata_bytes,vmdata_unavailable_reason,rss_anon_bytes,rss_anon_unavailable_reason,rss_file_bytes,rss_file_unavailable_reason,rss_shmem_bytes,rss_shmem_unavailable_reason,last_latency_ms,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,last_inference_ms,sequence_length,was_truncated
0,phase3a-formal-20260925-v3-repro-arena-off-r1,full-pipeline,2026-09-25T00:47:34.7678429+00:00,0.4288,lifecycle,t0-before-model-load,0,0,0,0,0,0,0,60981248,184061952,36483477504,86,11,1329168,,0,0,0,0,0,0,1325040,60944384,,36483485696,,183922688,,9510912,,45617152,,5816320,,,,,,,,,
1,phase3a-formal-20260925-v3-repro-arena-off-r1,full-pipeline,2026-09-25T00:47:37.4451151+00:00,2677.6992,setup,t1-after-model-load,0,0,0,0,0,0,0,939126784,1992470528,38928048128,102,21,1910712,,0,0,0,0,0,0,1904904,939106304,,38928048128,,1992187904,,862879744,,67682304,,8544256,,,,,,,,,
2,phase3a-formal-20260925-v3-repro-arena-off-r1,full-pipeline,2026-09-25T00:47:37.5945741+00:00,2827.1577,first-operation,t2-after-first-operation,0,0,0,0,0,1,1,944861184,1992536064,38928035840,102,21,2008888,,0,0,0,0,0,0,2002768,944836608,,38928035840,,1992318976,,863649792,,72216576,,8970240,,,,,,,117.3757,67,false
3,phase3a-formal-20260925-v3-repro-arena-off-r1,full-pipeline,2026-09-25T00:47:37.8829271+00:00,3115.5112,warmup,warmup-complete,0,0,0,0,0,5,5,945819648,1993183232,38928048128,102,21,2172856,,0,0,0,0,0,0,2166232,945762304,,38928048128,,1992888320,,864251904,,72282112,,9228288,,,,,,,,,
4,phase3a-formal-20260925-v3-repro-arena-off-r1,full-pipeline,2026-09-25T00:47:37.8864403+00:00,3119.025,measurement,request-count-0,0,0,0,0,0,5,5,945885184,1993248768,38928048128,102,21,2238392,,0,0,0,0,0,0,2231552,945872896,,38928048128,,1992966144,,864337920,,72282112,,9252864,,,,,,,,,
5,phase3a-formal-20260925-v3-repro-arena-off-r1,full-pipeline,2026-09-25T00:47:38.6704067+00:00,3902.9905,measurement,request-count-10,10,10,10,0,0,5,15,947576832,1994113024,38928052224,104,21,2590488,,0,0,0,0,0,0,2582688,947560448,,38928052224,,1993895936,,865226752,,72433664,,9900032,,121.576,77.2782,77.5133,105.62,118.3848,120.9728,67,false
6,phase3a-formal-20260925-v3-repro-arena-off-r1,full-pipeline,2026-09-25T00:47:41.8891558+00:00,7121.7399,measurement,request-count-50,50,50,50,0,0,5,55,949256192,1995161600,38928044032,104,21,3647288,,0,0,0,0,0,0,3636392,949231616,,38928044032,,1994944512,,866275328,,72499200,,10457088,,76.3171,78.369,76.3675,109.1013,121.025,75.9572,67,false
7,phase3a-formal-20260925-v3-repro-arena-off-r1,full-pipeline,2026-09-25T00:47:46.0271836+00:00,11259.7675,measurement,request-count-100,100,100,100,0,0,5,105,955019264,2034356224,39230074880,104,21,4933504,,0,0,0,0,0,0,4918792,954994688,,39230074880,,2034073600,,871313408,,73039872,,10641408,,78.0471,82.3462,81.2617,108.406,112.1272,77.7084,67,false
8,phase3a-formal-20260925-v3-repro-arena-off-r1,full-pipeline,2026-09-25T00:47:49.8528313+00:00,15085.4154,measurement,request-count-150,150,150,150,0,0,5,155,956317696,2035601408,39230074880,104,21,6219552,,0,0,0,0,0,0,6201048,956301312,,39230074880,,2035384320,,872607744,,73039872,,10653696,,64.8944,76.0672,73.5787,97.1705,109.4087,64.5406,67,false
9,phase3a-formal-20260925-v3-repro-arena-off-r1,full-pipeline,2026-09-25T00:47:54.1803684+00:00,19412.9525,measurement,request-count-200,200,200,200,0,0,5,205,957730816,2020196352,39213297664,104,21,7513824,,0,0,0,0,0,0,7483360,957706240,,39213297664,,2019979264,,873984000,,73039872,,10682368,,75.6811,84.9458,83.5184,112.0269,128.6709,75.3692,67,false
10,phase3a-formal-20260925-v3-repro-arena-off-r1,full-pipeline,2026-09-25T00:47:58.2887740+00:00,23521.3583,measurement,request-count-250,250,250,250,0,0,5,255,959508480,2021769216,39213289472,102,21,1028544,,639096,7488,1,1,0,0,8758472,959508480,,39213289472,,2021552128,,875679744,,73105408,,10723328,,90.9078,81.806,78.0665,125.618,130.9657,90.5167,67,false
11,phase3a-formal-20260925-v3-repro-arena-off-r1,full-pipeline,2026-09-25T00:48:02.2558990+00:00,27488.4832,measurement,request-count-300,300,300,300,0,0,5,305,959606784,2038554624,39230078976,102,21,2321600,,639096,7488,1,1,0,0,10047736,959606784,,39230078976,,2038337536,,875749376,,73105408,,10752000,,86.6344,77.7675,74.6589,103.1375,120.4083,86.347,67,false
12,phase3a-formal-20260925-v3-repro-arena-off-r1,full-pipeline,2026-09-25T00:48:06.2691788+00:00,31501.7628,measurement,request-count-350,350,350,350,0,0,5,355,959610880,2038554624,39230078976,102,21,3606704,,639096,7488,1,1,0,0,11329048,959610880,,39230078976,,2038337536,,875749376,,73105408,,10756096,,93.7127,79.8468,79.5322,99.5706,108.4244,93.3768,67,false
13,phase3a-formal-20260925-v3-repro-arena-off-r1,full-pipeline,2026-09-25T00:48:10.4632467+00:00,35695.831,measurement,request-count-400,400,400,400,0,0,5,405,959586304,2021756928,39213273088,104,20,4891696,,639096,7488,1,1,0,0,12610272,959586304,,39213273088,,2021539840,,875724800,,73105408,,10756096,,95.5517,83.4248,84.4628,113.0521,121.2985,95.2203,67,false
14,phase3a-formal-20260925-v3-repro-arena-off-r1,full-pipeline,2026-09-25T00:48:14.4974085+00:00,39729.9926,measurement,request-count-450,450,450,450,0,0,5,455,959598592,2021777408,39213297664,102,21,6183880,,639096,7488,1,1,0,0,13898664,959598592,,39213297664,,2021560320,,875724800,,73105408,,10768384,,64.2326,80.0388,75.3835,110.411,146.2011,63.9048,67,false
15,phase3a-formal-20260925-v3-repro-arena-off-r1,full-pipeline,2026-09-25T00:48:18.4282310+00:00,43660.8151,measurement,request-count-500,500,500,500,0,0,5,505,959676416,2038554624,39230078976,102,21,7477056,,639096,7488,1,1,0,0,15188048,959676416,,39230078976,,2038337536,,875782144,,73105408,,10788864,,79.3606,76.9903,76.9763,96.3492,110.3965,79.0367,67,false
16,phase3a-formal-20260925-v3-repro-arena-off-r1,full-pipeline,2026-09-25T00:48:22.4291354+00:00,47661.7193,measurement,request-count-550,550,550,550,0,0,5,555,959688704,2038554624,39230070784,102,21,8762168,,639096,7488,1,1,0,0,16469368,959688704,,39230070784,,2038337536,,875786240,,73105408,,10797056,,56.8538,78.4821,80.1011,104.1784,109.2479,56.5616,67,false
17,phase3a-formal-20260925-v3-repro-arena-off-r1,full-pipeline,2026-09-25T00:48:26.4384110+00:00,51670.9953,measurement,request-count-600,600,600,600,0,0,5,605,960286720,2039209984,39230066688,102,21,,GC.GetTotalMemory(false) reported a negative byte count (-2528400).,4823992,4194752,2,2,1,0,17766336,960286720,,39230066688,,2038992896,,876388352,,73105408,,10792960,,66.9608,78.6405,74.0863,106.58,137.8602,66.6889,67,false
18,phase3a-formal-20260925-v3-repro-arena-off-r1,full-pipeline,2026-09-25T00:48:30.6229109+00:00,55855.495,measurement,request-count-650,650,650,650,0,0,5,655,960286720,2039209984,39230066688,102,21,,GC.GetTotalMemory(false) reported a negative byte count (-1235072).,4823992,4194752,2,2,1,0,19047648,960286720,,39230066688,,2038992896,,876388352,,73105408,,10792960,,56.6729,83.2355,78.9438,131.9354,143.1307,56.3688,67,false
19,phase3a-formal-20260925-v3-repro-arena-off-r1,full-pipeline,2026-09-25T00:48:34.5174946+00:00,59750.0787,measurement,request-count-700,700,700,700,0,0,5,705,960286720,2039209984,39230066688,102,21,54112,,4823992,4194752,2,2,1,0,20333040,960286720,,39230066688,,2038992896,,876388352,,73105408,,10792960,,57.0185,76.2752,73.5064,101.0779,111.9227,56.7326,67,false
20,phase3a-formal-20260925-v3-repro-arena-off-r1,full-pipeline,2026-09-25T00:48:38.8203255+00:00,64052.9095,measurement,request-count-750,750,750,750,0,0,5,755,960290816,2022436864,39213293568,104,21,1347200,,4823992,4194752,2,2,1,0,21622360,960290816,,39213293568,,2022219776,,876367872,,73105408,,10817536,,113.0893,85.7057,83.8849,126.433,142.5547,112.6295,67,false
21,phase3a-formal-20260925-v3-repro-arena-off-r1,full-pipeline,2026-09-25T00:48:43.4506689+00:00,68683.2528,measurement,request-count-800,800,800,800,0,0,5,805,960331776,2022416384,39213273088,102,21,2632504,,4823992,4194752,2,2,1,0,22903872,960331776,,39213273088,,2022199296,,876367872,,73105408,,10858496,,94.9353,90.5747,88.1155,124.9032,145.213,94.5786,67,false
22,phase3a-formal-20260925-v3-repro-arena-off-r1,full-pipeline,2026-09-25T00:48:51.3232106+00:00,76555.7952,measurement,request-count-850,850,850,850,0,0,5,855,960331776,2022436864,39213297664,104,21,3925968,,4823992,4194752,2,2,1,0,24193544,960331776,,39213273088,,2022199296,,876367872,,73105408,,10858496,,128.7195,156.2243,127.4783,336.4036,349.4417,128.2802,67,false
23,phase3a-formal-20260925-v3-repro-arena-off-r1,full-pipeline,2026-09-25T00:48:58.1413041+00:00,83373.8881,measurement,request-count-900,900,900,900,0,0,5,905,960335872,2022436864,39213297664,104,21,1021424,,633800,720,3,3,1,0,25469232,960335872,,39213297664,,2022219776,,876371968,,73105408,,10858496,,79.3453,135.2058,121.696,226.7845,372.5056,78.9477,67,false
24,phase3a-formal-20260925-v3-repro-arena-off-r1,full-pipeline,2026-09-25T00:49:02.3158290+00:00,87548.413,measurement,request-count-950,950,950,950,0,0,5,955,960335872,2022436864,39213297664,104,21,2314760,,633800,720,3,3,1,0,26758776,960335872,,39213297664,,2022219776,,876371968,,73105408,,10858496,,87.9311,83.1735,78.9392,121.9859,151.0482,87.6192,67,false
