sample_index,run_id,scenario,timestamp_utc,elapsed_ms,phase,reason,request_count,attempted_requests,completed_requests,errors,integrity_failures,warmup_requests,total_operation_count,working_set_bytes,private_memory_bytes,virtual_memory_bytes,handle_count,threads,managed_heap_bytes,managed_heap_unavailable_reason,heap_size_bytes,fragmented_bytes,gc_index,gen0,gen1,gen2,total_allocated_bytes,vmrss_bytes,vmrss_unavailable_reason,vmsize_bytes,vmsize_unavailable_reason,vmdata_bytes,vmdata_unavailable_reason,rss_anon_bytes,rss_anon_unavailable_reason,rss_file_bytes,rss_file_unavailable_reason,rss_shmem_bytes,rss_shmem_unavailable_reason,last_latency_ms,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,last_inference_ms,sequence_length,was_truncated
0,phase3a-formal-20260925-v2-component-calibration-only,calibration-only,2026-09-24T19:34:22.6632873+00:00,0.395,lifecycle,t0-before-model-load,0,0,0,0,0,0,0,60956672,184066048,36349259776,86,11,1308440,,0,0,0,0,0,0,1304456,60919808,,36349267968,,183861248,,9498624,,45604864,,5816320,,,,,,,,,
1,phase3a-formal-20260925-v2-component-calibration-only,calibration-only,2026-09-24T19:34:23.7099267+00:00,1047.0327,setup,t1-after-setup,0,0,0,0,0,0,0,398643200,514453504,36684435456,96,11,1542680,,0,0,0,0,0,0,1537976,398626816,,36684435456,,514314240,,340238336,,50683904,,7704576,,,,,,,,,
2,phase3a-formal-20260925-v2-component-calibration-only,calibration-only,2026-09-24T19:34:23.7186361+00:00,1055.7418,first-operation,t2-after-first-operation,0,0,0,0,0,1,1,398831616,514519040,36684427264,96,11,1599992,,0,0,0,0,0,0,1595120,398815232,,36684427264,,514379776,,340295680,,50683904,,7835648,,,,,,,,49,false
3,phase3a-formal-20260925-v2-component-calibration-only,calibration-only,2026-09-24T19:34:23.7200047+00:00,1057.1102,warmup,warmup-complete,0,0,0,0,0,5,5,398901248,514584576,36684427264,96,11,1657304,,0,0,0,0,0,0,1660440,398884864,,36684427264,,514445312,,340361216,,50683904,,7839744,,,,,,,,,
4,phase3a-formal-20260925-v2-component-calibration-only,calibration-only,2026-09-24T19:34:23.7211634+00:00,1058.2689,measurement,request-count-0,0,0,0,0,0,5,5,398958592,514650112,36684427264,96,11,1714616,,0,0,0,0,0,0,1709360,398934016,,36684427264,,514510848,,340410368,,50683904,,7839744,,,,,,,,,
5,phase3a-formal-20260925-v2-component-calibration-only,calibration-only,2026-09-24T19:34:23.7269721+00:00,1064.0775,measurement,request-count-10,10,10,10,0,0,5,15,399192064,514781184,36684439552,96,11,1878584,,0,0,0,0,0,0,1873040,399175680,,36684439552,,514641920,,340570112,,50683904,,7921664,,0.0021,0.0063,0.0027,0.021,0.0278,,49,false
6,phase3a-formal-20260925-v2-component-calibration-only,calibration-only,2026-09-24T19:34:23.7349906+00:00,1072.0963,measurement,request-count-50,50,50,50,0,0,5,55,399355904,514977792,36684435456,96,11,2030224,,0,0,0,0,0,0,2024200,399327232,,36684435456,,514838528,,340721664,,50683904,,7921664,,0.0023,0.005,0.0028,0.0092,0.0315,,49,false
7,phase3a-formal-20260925-v2-component-calibration-only,calibration-only,2026-09-24T19:34:23.7390348+00:00,1076.1402,measurement,request-count-100,100,100,100,0,0,5,105,399527936,515174400,36684435456,96,11,2206264,,0,0,0,0,0,0,2199688,399507456,,36684435456,,514969600,,340901888,,50683904,,7921664,,0.0028,0.0048,0.0028,0.0154,0.023,,49,false
8,phase3a-formal-20260925-v2-component-calibration-only,calibration-only,2026-09-24T19:34:23.7427513+00:00,1079.8567,measurement,request-count-150,150,150,150,0,0,5,155,399704064,515305472,36684435456,96,11,2386424,,0,0,0,0,0,0,2379272,399687680,,36684435456,,515166208,,341082112,,50683904,,7921664,,0.0028,0.0042,0.0028,0.0097,0.0133,,49,false
9,phase3a-formal-20260925-v2-component-calibration-only,calibration-only,2026-09-24T19:34:23.7467458+00:00,1083.8515,measurement,request-count-200,200,200,200,0,0,5,205,399884288,515502080,36684435456,96,11,2559072,,0,0,0,0,0,0,2551392,399859712,,36684435456,,515362816,,341254144,,50683904,,7921664,,0.0028,0.0067,0.0032,0.019,0.0419,,49,false
