sample_index,run_id,scenario,timestamp_utc,elapsed_ms,phase,reason,request_count,attempted_requests,completed_requests,errors,integrity_failures,warmup_requests,total_operation_count,working_set_bytes,private_memory_bytes,virtual_memory_bytes,handle_count,threads,managed_heap_bytes,managed_heap_unavailable_reason,heap_size_bytes,fragmented_bytes,gc_index,gen0,gen1,gen2,total_allocated_bytes,vmrss_bytes,vmrss_unavailable_reason,vmsize_bytes,vmsize_unavailable_reason,vmdata_bytes,vmdata_unavailable_reason,rss_anon_bytes,rss_anon_unavailable_reason,rss_file_bytes,rss_file_unavailable_reason,rss_shmem_bytes,rss_shmem_unavailable_reason,last_latency_ms,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,last_inference_ms,sequence_length,was_truncated
0,phase3a-formal-20260925-v3-repro-run-only-r2,run-only,2026-09-25T01:14:34.2578886+00:00,0.5145,lifecycle,t0-before-model-load,0,0,0,0,0,0,0,60821504,184242176,36349259776,86,11,1310872,,0,0,0,0,0,0,1306840,60776448,,36349267968,,184037376,,9547776,,45412352,,5816320,,,,,,,,,
1,phase3a-formal-20260925-v3-repro-run-only-r2,run-only,2026-09-25T01:14:36.9922484+00:00,2734.8719,setup,t1-after-model-load,0,0,0,0,0,0,0,939372544,1992531968,38793711616,102,21,1934360,,0,0,0,0,0,0,1928528,939347968,,38793711616,,1992286208,,862982144,,67588096,,8777728,,,,,,,,,
2,phase3a-formal-20260925-v3-repro-run-only-r2,run-only,2026-09-25T01:14:37.0898858+00:00,2832.509,first-operation,t2-after-first-operation,0,0,0,0,0,1,1,944754688,1992597504,38793711616,102,21,1999896,,0,0,0,0,0,0,1993848,944738304,,38793711616,,1992351744,,863723520,,72187904,,8826880,,,,,,,93.6588,67,false
3,phase3a-formal-20260925-v3-repro-run-only-r2,run-only,2026-09-25T01:14:37.4230557+00:00,3165.6789,warmup,warmup-complete,0,0,0,0,0,5,5,945250304,1992794112,38793715712,102,21,2073656,,0,0,0,0,0,0,2067368,945225728,,38793715712,,1992548352,,863920128,,72253440,,9052160,,,,,,,,,
4,phase3a-formal-20260925-v3-repro-run-only-r2,run-only,2026-09-25T01:14:37.4267957+00:00,3169.4187,measurement,request-count-0,0,0,0,0,0,5,5,945324032,1992859648,38793715712,102,21,2139192,,0,0,0,0,0,0,2132688,945307648,,38793715712,,1992613888,,863993856,,72253440,,9060352,,,,,,,,,
5,phase3a-formal-20260925-v3-repro-run-only-r2,run-only,2026-09-25T01:14:38.1846692+00:00,3927.2927,measurement,request-count-10,10,10,10,0,0,5,15,945926144,1993191424,38793719808,104,21,2262040,,0,0,0,0,0,0,2255224,945901568,,38793719808,,1992945664,,864313344,,72278016,,9310208,,70.9354,74.7693,71.0127,96.861,105.1638,70.9354,67,false
6,phase3a-formal-20260925-v3-repro-run-only-r2,run-only,2026-09-25T01:14:41.3280154+00:00,7070.6389,measurement,request-count-50,50,50,50,0,0,5,55,947187712,1994043392,38793715712,104,21,2378288,,0,0,0,0,0,0,2371112,947167232,,38793715712,,1993732096,,865148928,,72343552,,9674752,,116.9223,76.528,73.3542,113.4469,119.5507,116.9223,67,false
7,phase3a-formal-20260925-v3-repro-run-only-r2,run-only,2026-09-25T01:14:45.3000858+00:00,11042.7095,measurement,request-count-100,100,100,100,0,0,5,105,951201792,2031403008,39095746560,104,21,2499768,,0,0,0,0,0,0,2492232,951189504,,39095746560,,2031091712,,868470784,,72884224,,9834496,,68.0796,78.9408,77.4602,108.4607,123.1582,68.0796,67,false
8,phase3a-formal-20260925-v3-repro-run-only-r2,run-only,2026-09-25T01:14:49.1922888+00:00,14934.9125,measurement,request-count-150,150,150,150,0,0,5,155,951341056,2031534080,39095746560,104,21,2622616,,0,0,0,0,0,0,2614720,951320576,,39095746560,,2031222784,,868593664,,72884224,,9842688,,65.0487,77.4082,75.8671,104.5627,109.7702,65.0487,67,false
9,phase3a-formal-20260925-v3-repro-run-only-r2,run-only,2026-09-25T01:14:53.1828983+00:00,18925.522,measurement,request-count-200,200,200,200,0,0,5,205,951623680,2031652864,39095746560,104,21,2745464,,0,0,0,0,0,0,2737208,951603200,,39095746560,,2031407104,,868851712,,72884224,,9867264,,78.524,79.4486,76.5726,108.1197,121.5102,78.524,67,false
