sample_index,run_id,scenario,timestamp_utc,elapsed_ms,phase,reason,request_count,attempted_requests,completed_requests,errors,integrity_failures,warmup_requests,total_operation_count,working_set_bytes,private_memory_bytes,virtual_memory_bytes,handle_count,threads,managed_heap_bytes,managed_heap_unavailable_reason,heap_size_bytes,fragmented_bytes,gc_index,gen0,gen1,gen2,total_allocated_bytes,vmrss_bytes,vmrss_unavailable_reason,vmsize_bytes,vmsize_unavailable_reason,vmdata_bytes,vmdata_unavailable_reason,rss_anon_bytes,rss_anon_unavailable_reason,rss_file_bytes,rss_file_unavailable_reason,rss_shmem_bytes,rss_shmem_unavailable_reason,last_latency_ms,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,last_inference_ms,sequence_length,was_truncated
0,phase3a-formal-20260925-v3-component-tensor-only,tensor-only,2026-09-24T21:34:01.9366001+00:00,0.4114,lifecycle,t0-before-model-load,0,0,0,0,0,0,0,60887040,184066048,36483481600,86,11,1315320,,0,0,0,0,0,0,1311336,60850176,,36483489792,,183926784,,9539584,,45494272,,5816320,,,,,,,,,
1,phase3a-formal-20260925-v3-component-tensor-only,tensor-only,2026-09-24T21:34:03.0307127+00:00,1094.5219,setup,t1-after-setup,0,0,0,0,0,0,0,398426112,514543616,36818685952,96,11,1550648,,0,0,0,0,0,0,1545968,398405632,,36818685952,,514338816,,340279296,,50532352,,7593984,,,,,,,,,
2,phase3a-formal-20260925-v3-component-tensor-only,tensor-only,2026-09-24T21:34:03.0613383+00:00,1125.1469,first-operation,t2-after-first-operation,0,0,0,0,0,1,1,402784256,514719744,36847857664,98,11,1640976,,0,0,0,0,0,0,1636032,402763776,,36847857664,,514514944,,340762624,,53960704,,8040448,,,,,,,,67,false
3,phase3a-formal-20260925-v3-component-tensor-only,tensor-only,2026-09-24T21:34:03.0631566+00:00,1126.9653,warmup,warmup-complete,0,0,0,0,0,5,5,402849792,514785280,36847857664,98,11,1706288,,0,0,0,0,0,0,1701128,402825216,,36847857664,,514580480,,340824064,,53960704,,8040448,,,,,,,,,
4,phase3a-formal-20260925-v3-component-tensor-only,tensor-only,2026-09-24T21:34:03.0645985+00:00,1128.4069,measurement,request-count-0,0,0,0,0,0,5,5,402911232,514850816,36847861760,98,11,1763600,,0,0,0,0,0,0,1758248,402890752,,36847861760,,514646016,,340881408,,53960704,,8048640,,,,,,,,,
5,phase3a-formal-20260925-v3-component-tensor-only,tensor-only,2026-09-24T21:34:03.0706821+00:00,1134.4908,measurement,request-count-10,10,10,10,0,0,5,15,403136512,514981888,36847861760,98,11,1920744,,0,0,0,0,0,0,1915104,403120128,,36847861760,,514842624,,341045248,,53960704,,8114176,,0.0036,0.0121,0.0047,0.0375,0.0441,,67,false
6,phase3a-formal-20260925-v3-component-tensor-only,tensor-only,2026-09-24T21:34:03.0788409+00:00,1142.6495,measurement,request-count-50,50,50,50,0,0,5,55,403300352,515112960,36847861760,98,11,2083056,,0,0,0,0,0,0,2076888,403283968,,36847861760,,514973696,,341200896,,53960704,,8122368,,0.0039,0.0062,0.0039,0.0111,0.0308,,67,false
7,phase3a-formal-20260925-v3-component-tensor-only,tensor-only,2026-09-24T21:34:03.0836916+00:00,1147.5002,measurement,request-count-100,100,100,100,0,0,5,105,403480576,515309568,36847861760,98,11,2263216,,0,0,0,0,0,0,2256472,403464192,,36847861760,,515170304,,341381120,,53960704,,8122368,,0.0047,0.0086,0.0049,0.0174,0.0662,,67,false
8,phase3a-formal-20260925-v3-component-tensor-only,tensor-only,2026-09-24T21:34:03.0891046+00:00,1152.9133,measurement,request-count-150,150,150,150,0,0,5,155,403660800,515506176,36847861760,98,11,2436736,,0,0,0,0,0,0,2429440,403640320,,36847861760,,515366912,,341557248,,53960704,,8122368,,0.0038,0.0067,0.0039,0.0134,0.0446,,67,false
9,phase3a-formal-20260925-v3-component-tensor-only,tensor-only,2026-09-24T21:34:03.0936032+00:00,1157.4117,measurement,request-count-200,200,200,200,0,0,5,205,403836928,515702784,36847861760,98,11,2623792,,0,0,0,0,0,0,2615920,403824640,,36847861760,,515497984,,341741568,,53960704,,8122368,,0.0045,0.0078,0.007,0.016,0.0236,,67,false
10,phase3a-formal-20260925-v3-component-tensor-only,tensor-only,2026-09-24T21:34:03.0984034+00:00,1162.212,measurement,request-count-250,250,250,250,0,0,5,255,404021248,515833856,36847861760,98,11,2803952,,0,0,0,0,0,0,2795504,404004864,,36847861760,,515694592,,341921792,,53960704,,8122368,,0.0039,0.0089,0.0063,0.0279,0.0427,,67,false
11,phase3a-formal-20260925-v3-component-tensor-only,tensor-only,2026-09-24T21:34:03.1026830+00:00,1166.4915,measurement,request-count-300,300,300,300,0,0,5,305,404201472,516030464,36847861760,98,11,2984112,,0,0,0,0,0,0,2975088,404185088,,36847861760,,515891200,,342102016,,53960704,,8122368,,0.0047,0.0069,0.0047,0.0178,0.0307,,67,false
12,phase3a-formal-20260925-v3-component-tensor-only,tensor-only,2026-09-24T21:34:03.1078197+00:00,1171.6288,measurement,request-count-350,350,350,350,0,0,5,355,404381696,516227072,36847861760,98,11,3156632,,0,0,0,0,0,0,3147056,404361216,,36847861760,,516087808,,342278144,,53960704,,8122368,,0.0108,0.0129,0.0089,0.0338,0.0529,,67,false
