sample_index,run_id,scenario,timestamp_utc,elapsed_ms,phase,reason,request_count,attempted_requests,completed_requests,errors,integrity_failures,warmup_requests,total_operation_count,working_set_bytes,private_memory_bytes,virtual_memory_bytes,handle_count,threads,managed_heap_bytes,managed_heap_unavailable_reason,heap_size_bytes,fragmented_bytes,gc_index,gen0,gen1,gen2,total_allocated_bytes,vmrss_bytes,vmrss_unavailable_reason,vmsize_bytes,vmsize_unavailable_reason,vmdata_bytes,vmdata_unavailable_reason,rss_anon_bytes,rss_anon_unavailable_reason,rss_file_bytes,rss_file_unavailable_reason,rss_shmem_bytes,rss_shmem_unavailable_reason,last_latency_ms,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,last_inference_ms,sequence_length,was_truncated
0,phase3a-formal-20260925-v2-component-tokenizer-en,tokenizer-only,2026-09-24T19:34:05.3750773+00:00,0.4203,lifecycle,t0-before-model-load,0,0,0,0,0,0,0,61087744,184066048,36483481600,86,11,1305936,,0,0,0,0,0,0,1301952,61050880,,36483489792,,183861248,,9564160,,45670400,,5816320,,,,,,,,,
1,phase3a-formal-20260925-v2-component-tokenizer-en,tokenizer-only,2026-09-24T19:34:06.4172962+00:00,1042.6375,setup,t1-after-setup,0,0,0,0,0,0,0,398147584,514445312,36818722816,96,11,1452296,,0,0,0,0,0,0,1447904,398127104,,36818726912,,514306048,,340213760,,50720768,,7192576,,,,,,,,,
2,phase3a-formal-20260925-v2-component-tokenizer-en,tokenizer-only,2026-09-24T19:34:06.4197901+00:00,1045.1307,first-operation,t2-after-first-operation,0,0,0,0,0,1,1,398209024,514510848,36818718720,96,11,1509864,,0,0,0,0,0,0,1505304,398180352,,36818718720,,514371584,,340267008,,50720768,,7192576,,,,,,,,3,false
3,phase3a-formal-20260925-v2-component-tokenizer-en,tokenizer-only,2026-09-24T19:34:06.4208787+00:00,1046.2193,warmup,warmup-complete,0,0,0,0,0,5,5,398266368,514576384,36818718720,96,11,1567824,,0,0,0,0,0,0,1563072,398241792,,36818718720,,514437120,,340328448,,50720768,,7192576,,,,,,,,,
4,phase3a-formal-20260925-v2-component-tokenizer-en,tokenizer-only,2026-09-24T19:34:06.4218504+00:00,1047.1911,measurement,request-count-0,0,0,0,0,0,5,5,398311424,514641920,36818718720,96,11,1624488,,0,0,0,0,0,0,1619544,398299136,,36818718720,,514437120,,340385792,,50720768,,7192576,,,,,,,,,
5,phase3a-formal-20260925-v2-component-tokenizer-en,tokenizer-only,2026-09-24T19:34:06.4298099+00:00,1055.1512,measurement,request-count-10,10,10,10,0,0,5,15,398540800,514772992,36818718720,96,11,1772280,,0,0,0,0,0,0,1767072,398516224,,36818718720,,514633728,,340533248,,50720768,,7262208,,0.0081,0.0318,0.0093,0.1109,0.117,,3,false
6,phase3a-formal-20260925-v2-component-tokenizer-en,tokenizer-only,2026-09-24T19:34:06.4367073+00:00,1062.0481,measurement,request-count-50,50,50,50,0,0,5,55,398655488,514904064,36818722816,96,11,1886632,,0,0,0,0,0,0,1881040,398643200,,36818722816,,514699264,,340647936,,50720768,,7274496,,0.0097,0.0113,0.0071,0.0215,0.0638,,3,false
7,phase3a-formal-20260925-v2-component-tokenizer-en,tokenizer-only,2026-09-24T19:34:06.4423372+00:00,1067.6781,measurement,request-count-100,100,100,100,0,0,5,105,398778368,514969600,36818722816,96,11,2009480,,0,0,0,0,0,0,2003480,398766080,,36818722816,,514830336,,340770816,,50720768,,7274496,,0.0065,0.0111,0.0072,0.0202,0.0641,,3,false
8,phase3a-formal-20260925-v2-component-tokenizer-en,tokenizer-only,2026-09-24T19:34:06.4476279+00:00,1072.9687,measurement,request-count-150,150,150,150,0,0,5,155,398905344,515100672,36818722816,96,11,2132328,,0,0,0,0,0,0,2125944,398888960,,36818722816,,514961408,,340893696,,50720768,,7274496,,0.005,0.0088,0.0057,0.0193,0.0551,,3,false
9,phase3a-formal-20260925-v2-component-tokenizer-en,tokenizer-only,2026-09-24T19:34:06.4516674+00:00,1077.0084,measurement,request-count-200,200,200,200,0,0,5,205,399036416,515231744,36818722816,96,11,2255176,,0,0,0,0,0,0,2248408,399011840,,36818722816,,515092480,,341016576,,50720768,,7274496,,0.0053,0.0075,0.0053,0.0149,0.0437,,3,false
10,phase3a-formal-20260925-v2-component-tokenizer-en,tokenizer-only,2026-09-24T19:34:06.4559614+00:00,1081.3022,measurement,request-count-250,250,250,250,0,0,5,255,399159296,515362816,36818722816,96,11,2378024,,0,0,0,0,0,0,2370872,399134720,,36818722816,,515223552,,341139456,,50720768,,7274496,,0.0053,0.0099,0.0065,0.0235,0.0585,,3,false
11,phase3a-formal-20260925-v2-component-tokenizer-en,tokenizer-only,2026-09-24T19:34:06.4606844+00:00,1086.0252,measurement,request-count-300,300,300,300,0,0,5,305,399282176,515493888,36818722816,96,11,2500872,,0,0,0,0,0,0,2493312,399257600,,36818722816,,515354624,,341262336,,50720768,,7274496,,0.0057,0.0101,0.0071,0.0195,0.0626,,3,false
12,phase3a-formal-20260925-v2-component-tokenizer-en,tokenizer-only,2026-09-24T19:34:06.4680925+00:00,1093.4335,measurement,request-count-350,350,350,350,0,0,5,355,399405056,515624960,36818722816,96,11,2625464,,0,0,0,0,0,0,2617520,399380480,,36818722816,,515485696,,341385216,,50720768,,7274496,,0.093,0.0328,0.0167,0.1125,0.1508,,3,false
13,phase3a-formal-20260925-v2-component-tokenizer-en,tokenizer-only,2026-09-24T19:34:06.4733136+00:00,1098.6543,measurement,request-count-400,400,400,400,0,0,5,405,399527936,515756032,36818722816,96,11,2749240,,0,0,0,0,0,0,2740888,399503360,,36818722816,,515616768,,341508096,,50720768,,7274496,,0.007,0.0086,0.0063,0.014,0.0461,,3,false
14,phase3a-formal-20260925-v2-component-tokenizer-en,tokenizer-only,2026-09-24T19:34:06.4772079+00:00,1102.5486,measurement,request-count-450,450,450,450,0,0,5,455,399650816,515887104,36818722816,96,11,2869672,,0,0,0,0,0,0,2860912,399626240,,36818722816,,515682304,,341630976,,50720768,,7274496,,0.0057,0.0076,0.0057,0.0185,0.031,,3,false
15,phase3a-formal-20260925-v2-component-tokenizer-en,tokenizer-only,2026-09-24T19:34:06.4808377+00:00,1106.1783,measurement,request-count-500,500,500,500,0,0,5,505,399769600,516018176,36818722816,96,11,2992520,,0,0,0,0,0,0,2983376,399753216,,36818722816,,515813376,,341757952,,50720768,,7274496,,0.0062,0.0064,0.0052,0.01,0.0227,,3,false
16,phase3a-formal-20260925-v2-component-tokenizer-en,tokenizer-only,2026-09-24T19:34:06.4849992+00:00,1110.3399,measurement,request-count-550,550,550,550,0,0,5,555,399892480,516083712,36818722816,96,11,3123592,,0,0,0,0,0,0,3114040,399880192,,36818722816,,515944448,,341884928,,50720768,,7274496,,0.0051,0.007,0.0052,0.0098,0.0416,,3,false
17,phase3a-formal-20260925-v2-component-tokenizer-en,tokenizer-only,2026-09-24T19:34:06.4891179+00:00,1114.459,measurement,request-count-600,600,600,600,0,0,5,605,400019456,516214784,36818722816,96,11,3246440,,0,0,0,0,0,0,3236480,400003072,,36818722816,,516075520,,342007808,,50720768,,7274496,,0.0068,0.0077,0.0063,0.0122,0.0321,,3,false
18,phase3a-formal-20260925-v2-component-tokenizer-en,tokenizer-only,2026-09-24T19:34:06.4938195+00:00,1119.1604,measurement,request-count-650,650,650,650,0,0,5,655,400142336,516345856,36818722816,96,11,3369288,,0,0,0,0,0,0,3358944,400125952,,36818722816,,516206592,,342130688,,50720768,,7274496,,0.009,0.0112,0.0081,0.0173,0.0695,,3,false
19,phase3a-formal-20260925-v2-component-tokenizer-en,tokenizer-only,2026-09-24T19:34:06.4986423+00:00,1123.9831,measurement,request-count-700,700,700,700,0,0,5,705,400273408,516476928,36818722816,96,11,3492136,,0,0,0,0,0,0,3481408,400248832,,36818722816,,516337664,,342253568,,50720768,,7274496,,0.0062,0.0109,0.0072,0.0192,0.0732,,3,false
20,phase3a-formal-20260925-v2-component-tokenizer-en,tokenizer-only,2026-09-24T19:34:06.5028806+00:00,1128.2215,measurement,request-count-750,750,750,750,0,0,5,755,400396288,516608000,36818722816,96,11,3614984,,0,0,0,0,0,0,3603848,400371712,,36818722816,,516468736,,342376448,,50720768,,7274496,,0.0059,0.0079,0.0059,0.0108,0.0535,,3,false
21,phase3a-formal-20260925-v2-component-tokenizer-en,tokenizer-only,2026-09-24T19:34:06.5070185+00:00,1132.3592,measurement,request-count-800,800,800,800,0,0,5,805,400519168,516739072,36818722816,96,11,3739416,,0,0,0,0,0,0,3727896,400494592,,36818722816,,516599808,,342499328,,50720768,,7274496,,0.0195,0.0085,0.0057,0.0196,0.0469,,3,false
22,phase3a-formal-20260925-v2-component-tokenizer-en,tokenizer-only,2026-09-24T19:34:06.5108167+00:00,1136.1575,measurement,request-count-850,850,850,850,0,0,5,855,400642048,516870144,36818722816,96,11,3863240,,0,0,0,0,0,0,3851312,400617472,,36818722816,,516730880,,342622208,,50720768,,7274496,,0.0047,0.0059,0.0047,0.0089,0.0234,,3,false
23,phase3a-formal-20260925-v2-component-tokenizer-en,tokenizer-only,2026-09-24T19:34:06.5149379+00:00,1140.2786,measurement,request-count-900,900,900,900,0,0,5,905,400764928,517001216,36818722816,96,11,3983784,,0,0,0,0,0,0,3971448,400740352,,36818722816,,516796416,,342745088,,50720768,,7274496,,0.0063,0.0071,0.0062,0.013,0.023,,3,false
24,phase3a-formal-20260925-v2-component-tokenizer-en,tokenizer-only,2026-09-24T19:34:06.5188648+00:00,1144.2056,measurement,request-count-950,950,950,950,0,0,5,955,400883712,517132288,36818722816,96,11,4106632,,0,0,0,0,0,0,4093912,400863232,,36818722816,,516927488,,342867968,,50720768,,7274496,,0.0064,0.0083,0.0067,0.0136,0.0308,,3,false
25,phase3a-formal-20260925-v2-component-tokenizer-en,tokenizer-only,2026-09-24T19:34:06.5256103+00:00,1150.9513,measurement,request-count-1000,1000,1000,1000,0,0,5,1005,401006592,517300224,36818718720,96,11,4237392,,0,0,0,0,0,0,4224264,400994304,,36818722816,,517054464,,342999040,,50720768,,7274496,,0.0054,0.0093,0.0057,0.0126,0.079,,3,false
26,phase3a-formal-20260925-v2-component-tokenizer-en,tokenizer-only,2026-09-24T19:34:06.5307913+00:00,1156.1322,measurement,request-count-1050,1050,1050,1050,0,0,5,1055,401137664,517431296,36818718720,96,11,4360240,,0,0,0,0,0,0,4346728,401121280,,36818718720,,517292032,,343130112,,50720768,,7270400,,0.005,0.0087,0.0056,0.0121,0.0635,,3,false
27,phase3a-formal-20260925-v2-component-tokenizer-en,tokenizer-only,2026-09-24T19:34:06.5361910+00:00,1161.5319,measurement,request-count-1100,1100,1100,1100,0,0,5,1105,401268736,517562368,36818718720,96,11,4483088,,0,0,0,0,0,0,4469192,401244160,,36818718720,,517423104,,343252992,,50720768,,7270400,,0.0095,0.0144,0.01,0.034,0.0593,,3,false
28,phase3a-formal-20260925-v2-component-tokenizer-en,tokenizer-only,2026-09-24T19:34:06.5409997+00:00,1166.3407,measurement,request-count-1150,1150,1150,1150,0,0,5,1155,401391616,517693440,36818718720,96,11,4605936,,0,0,0,0,0,0,4591632,401367040,,36818718720,,517554176,,343375872,,50720768,,7270400,,0.0057,0.0081,0.0057,0.0141,0.0497,,3,false
29,phase3a-formal-20260925-v2-component-tokenizer-en,tokenizer-only,2026-09-24T19:34:06.5453861+00:00,1170.7269,measurement,request-count-1200,1200,1200,1200,0,0,5,1205,401514496,517824512,36818718720,96,11,4728784,,0,0,0,0,0,0,4714096,401489920,,36818718720,,517685248,,343498752,,50720768,,7270400,,0.0073,0.0086,0.0066,0.0169,0.0383,,3,false
30,phase3a-formal-20260925-v2-component-tokenizer-en,tokenizer-only,2026-09-24T19:34:06.5494907+00:00,1174.8319,measurement,request-count-1250,1250,1250,1250,0,0,5,1255,401637376,517955584,36818718720,96,11,4855432,,0,0,0,0,0,0,4840360,401612800,,36818718720,,517816320,,343621632,,50720768,,7270400,,0.0057,0.009,0.0074,0.0234,0.0294,,3,false
31,phase3a-formal-20260925-v2-component-tokenizer-en,tokenizer-only,2026-09-24T19:34:06.5541518+00:00,1179.4926,measurement,request-count-1300,1300,1300,1300,0,0,5,1305,401760256,518086656,36818718720,96,11,4975552,,0,0,0,0,0,0,4960072,401739776,,36818718720,,517947392,,343748608,,50720768,,7270400,,0.0079,0.0107,0.0081,0.0173,0.0551,,3,false
32,phase3a-formal-20260925-v2-component-tokenizer-en,tokenizer-only,2026-09-24T19:34:06.5592309+00:00,1184.5724,measurement,request-count-1350,1350,1350,1350,0,0,5,1355,401883136,518217728,36818718720,96,11,5105808,,0,0,0,0,0,0,5089944,401862656,,36818718720,,518012928,,343871488,,50720768,,7270400,,0.016,0.0118,0.0081,0.0219,0.0847,,3,false
33,phase3a-formal-20260925-v2-component-tokenizer-en,tokenizer-only,2026-09-24T19:34:06.5645103+00:00,1189.8511,measurement,request-count-1400,1400,1400,1400,0,0,5,1405,402014208,518348800,36818718720,96,11,5228656,,0,0,0,0,0,0,5212408,401989632,,36818718720,,518144000,,343998464,,50720768,,7270400,,0.0063,0.0098,0.0068,0.0141,0.0647,,3,false
34,phase3a-formal-20260925-v2-component-tokenizer-en,tokenizer-only,2026-09-24T19:34:06.5687153+00:00,1194.0561,measurement,request-count-1450,1450,1450,1450,0,0,5,1455,402132992,518479872,36818718720,96,11,5351504,,0,0,0,0,0,0,5334848,402112512,,36818718720,,518275072,,344121344,,50720768,,7270400,,0.0065,0.0076,0.0062,0.0177,0.0299,,3,false
35,phase3a-formal-20260925-v2-component-tokenizer-en,tokenizer-only,2026-09-24T19:34:06.5727492+00:00,1198.0899,measurement,request-count-1500,1500,1500,1500,0,0,5,1505,402255872,518545408,36818718720,96,11,5474352,,0,0,0,0,0,0,5457312,402235392,,36818718720,,518406144,,344244224,,50720768,,7270400,,0.0107,0.0074,0.0062,0.0132,0.0199,,3,false
