sample_index,run_id,scenario,timestamp_utc,elapsed_ms,phase,reason,request_count,attempted_requests,completed_requests,errors,integrity_failures,warmup_requests,total_operation_count,working_set_bytes,private_memory_bytes,virtual_memory_bytes,handle_count,threads,managed_heap_bytes,managed_heap_unavailable_reason,heap_size_bytes,fragmented_bytes,gc_index,gen0,gen1,gen2,total_allocated_bytes,vmrss_bytes,vmrss_unavailable_reason,vmsize_bytes,vmsize_unavailable_reason,vmdata_bytes,vmdata_unavailable_reason,rss_anon_bytes,rss_anon_unavailable_reason,rss_file_bytes,rss_file_unavailable_reason,rss_shmem_bytes,rss_shmem_unavailable_reason,last_latency_ms,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,last_inference_ms,sequence_length,was_truncated
0,phase3a-formal-20260925-v3-component-sequence-only,sequence-only,2026-09-24T21:33:57.7661625+00:00,0.4039,lifecycle,t0-before-model-load,0,0,0,0,0,0,0,60882944,184061952,36349259776,86,11,1301736,,0,0,0,0,0,0,1297704,60841984,,36349267968,,183857152,,9490432,,45535232,,5816320,,,,,,,,,
1,phase3a-formal-20260925-v3-component-sequence-only,sequence-only,2026-09-24T21:33:58.8536915+00:00,1087.9308,setup,t1-after-setup,0,0,0,0,0,0,0,398180352,514441216,36684427264,96,11,1509880,,0,0,0,0,0,0,1505200,398163968,,36684427264,,514301952,,340209664,,50589696,,7364608,,,,,,,,,
2,phase3a-formal-20260925-v3-component-sequence-only,sequence-only,2026-09-24T21:33:58.8684161+00:00,1102.6549,first-operation,t2-after-first-operation,0,0,0,0,0,1,1,398499840,514506752,36684431360,96,11,1591264,,0,0,0,0,0,0,1586320,398475264,,36684431360,,514367488,,340283392,,50589696,,7602176,,,,,,,,67,false
3,phase3a-formal-20260925-v3-component-sequence-only,sequence-only,2026-09-24T21:33:58.8705932+00:00,1104.8319,warmup,warmup-complete,0,0,0,0,0,5,5,398630912,514637824,36684431360,96,11,1722336,,0,0,0,0,0,0,1717008,398606336,,36684431360,,514498560,,340414464,,50589696,,7602176,,,,,,,,,
4,phase3a-formal-20260925-v3-component-sequence-only,sequence-only,2026-09-24T21:33:58.8718917+00:00,1106.1306,measurement,request-count-0,0,0,0,0,0,5,5,398688256,514703360,36684435456,96,11,1773312,,0,0,0,0,0,0,1767816,398671872,,36684435456,,514564096,,340471808,,50589696,,7610368,,,,,,,,,
5,phase3a-formal-20260925-v3-component-sequence-only,sequence-only,2026-09-24T21:33:58.8793949+00:00,1113.6338,measurement,request-count-10,10,10,10,0,0,5,15,399073280,515047424,36684431360,96,11,2099296,,0,0,0,0,0,0,2093008,399048704,,36684431360,,514842624,,340791296,,50589696,,7667712,,0.0959,0.1332,0.1081,0.235,0.2894,,67,false
6,phase3a-formal-20260925-v3-component-sequence-only,sequence-only,2026-09-24T21:33:58.8910580+00:00,1125.2969,measurement,request-count-50,50,50,50,0,0,5,55,399896576,515833856,36684431360,96,11,2918368,,0,0,0,0,0,0,2909680,399872000,,36684431360,,515694592,,341610496,,50589696,,7671808,,0.0998,0.1127,0.1011,0.1369,0.282,,67,false
7,phase3a-formal-20260925-v3-component-sequence-only,sequence-only,2026-09-24T21:33:58.9022509+00:00,1136.4897,measurement,request-count-100,100,100,100,0,0,5,105,400891904,516816896,36684431360,96,11,3926080,,0,0,0,0,0,0,3914392,400879616,,36684431360,,516677632,,342618112,,50589696,,7671808,,0.1397,0.1246,0.1143,0.1509,0.3346,,67,false
8,phase3a-formal-20260925-v3-component-sequence-only,sequence-only,2026-09-24T21:33:58.9116631+00:00,1145.9017,measurement,request-count-150,150,150,150,0,0,5,155,401907712,517951488,36684427264,96,11,4925248,,0,0,0,0,0,0,4910608,401883136,,36684427264,,517812224,,343625728,,50589696,,7667712,,0.1002,0.1043,0.0975,0.1426,0.1742,,67,false
9,phase3a-formal-20260925-v3-component-sequence-only,sequence-only,2026-09-24T21:33:58.9206795+00:00,1154.9183,measurement,request-count-200,200,200,200,0,0,5,205,402907136,518934528,36684427264,96,11,5932960,,0,0,0,0,0,0,5915344,402890752,,36684427264,,518795264,,344633344,,50589696,,7667712,,0.0929,0.1016,0.0979,0.1217,0.1664,,67,false
