sample_index,run_id,scenario,timestamp_utc,elapsed_ms,phase,reason,request_count,attempted_requests,completed_requests,errors,integrity_failures,warmup_requests,total_operation_count,working_set_bytes,private_memory_bytes,virtual_memory_bytes,handle_count,threads,managed_heap_bytes,managed_heap_unavailable_reason,heap_size_bytes,fragmented_bytes,gc_index,gen0,gen1,gen2,total_allocated_bytes,vmrss_bytes,vmrss_unavailable_reason,vmsize_bytes,vmsize_unavailable_reason,vmdata_bytes,vmdata_unavailable_reason,rss_anon_bytes,rss_anon_unavailable_reason,rss_file_bytes,rss_file_unavailable_reason,rss_shmem_bytes,rss_shmem_unavailable_reason,last_latency_ms,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,last_inference_ms,sequence_length,was_truncated
0,phase3a-formal-20260925-v3-forced-gc-full-pipeline,full-pipeline,2026-09-24T21:59:23.6727259+00:00,0.5394,lifecycle,t0-before-model-load,0,0,0,0,0,0,0,67502080,190767104,36483477504,94,11,7928760,,0,0,0,0,0,0,7919664,67465216,,36483485696,,190627840,,16089088,,45584384,,5791744,,,,,,,,,
1,phase3a-formal-20260925-v3-forced-gc-full-pipeline,full-pipeline,2026-09-24T21:59:26.2686529+00:00,2596.4615,setup,t1-after-model-load,0,0,0,0,0,0,0,945229824,1999151104,38928154624,110,21,8509384,,0,0,0,0,0,0,8498632,945209344,,38928154624,,1998954496,,869539840,,67493888,,8175616,,,,,,,,,
2,phase3a-formal-20260925-v3-forced-gc-full-pipeline,full-pipeline,2026-09-24T21:59:26.4188781+00:00,2746.6864,first-operation,t2-after-first-operation,0,0,0,0,0,1,1,951050240,1999282176,38928154624,110,21,8607560,,0,0,0,0,0,0,8596520,951021568,,38928154624,,1999085568,,870309888,,72093696,,8617984,,,,,,,120.4352,67,false
3,phase3a-formal-20260925-v3-forced-gc-full-pipeline,full-pipeline,2026-09-24T21:59:26.7447390+00:00,3072.5472,warmup,warmup-complete,0,0,0,0,0,5,5,952299520,2000056320,38928154624,100,21,975944,,892736,7560,1,1,0,0,8734304,952291328,,38928150528,,1999859712,,871170048,,72224768,,8896512,,,,,,,,,
4,phase3a-formal-20260925-v3-forced-gc-full-pipeline,full-pipeline,2026-09-24T21:59:26.7481692+00:00,3075.9774,measurement,request-count-0,0,0,0,0,0,5,5,952299520,2000056320,38928154624,100,21,1052120,,892736,7560,1,1,0,0,8810240,952299520,,38928154624,,1999859712,,871170048,,72224768,,8904704,,,,,,,,,
5,phase3a-formal-20260925-v3-forced-gc-full-pipeline,full-pipeline,2026-09-24T21:59:27.9104655+00:00,4238.2744,measurement,request-count-10,10,10,10,0,0,5,15,954408960,2000871424,38928166912,102,21,1406392,,892736,7560,1,1,0,0,9163552,954408960,,38928166912,,2000674816,,871985152,,72572928,,9850880,,121.7476,113.9434,107.2295,182.6953,222.5884,120.9529,67,false
6,phase3a-formal-20260925-v3-forced-gc-full-pipeline,full-pipeline,2026-09-24T21:59:31.2092536+00:00,7537.0623,measurement,request-count-50,50,50,50,0,0,5,55,955981824,2001821696,38928162816,102,21,2452568,,892736,7560,1,1,0,0,10206632,955981824,,38928162816,,2001625088,,872951808,,72638464,,10391552,,63.2373,81.6723,75.6925,111.3092,145.5364,62.7622,67,false
7,phase3a-formal-20260925-v3-forced-gc-full-pipeline,full-pipeline,2026-09-24T21:59:35.1954131+00:00,11523.2219,measurement,request-count-100,100,100,100,0,0,5,105,961187840,2056540160,39247200256,104,22,3746784,,892736,7560,1,1,0,0,11497056,961187840,,39247200256,,2056343552,,877092864,,73490432,,10604544,,72.1603,79.4347,76.2298,106.4935,127.7934,71.8994,67,false
8,phase3a-formal-20260925-v3-forced-gc-full-pipeline,full-pipeline,2026-09-24T21:59:35.2666100+00:00,11594.4185,forced-gc,forced-gc-before,100,100,100,0,0,5,105,961208320,2056540160,39247200256,104,22,3823184,,892736,7560,1,1,0,0,11573192,961208320,,39247200256,,2056343552,,877092864,,73490432,,10625024,,,,,,,,,
9,phase3a-formal-20260925-v3-forced-gc-full-pipeline,full-pipeline,2026-09-24T21:59:35.2697333+00:00,11597.5416,forced-gc,forced-gc-after,100,100,100,0,0,5,105,961740800,2056372224,39246368768,104,22,731104,,649224,672,3,3,2,2,11651416,961740800,,39246368768,,2056175616,,877633536,,73490432,,10616832,,,,,,,,,
10,phase3a-formal-20260925-v3-forced-gc-full-pipeline,full-pipeline,2026-09-24T21:59:39.6364280+00:00,15964.237,measurement,request-count-150,150,150,150,0,0,5,155,962699264,2023763968,39212810240,102,21,2015880,,649224,672,3,3,2,2,12932424,962699264,,39212810240,,2023567360,,878575616,,73490432,,10633216,,74.93,86.9357,76.387,125.4478,218.1275,74.6707,67,false
11,phase3a-formal-20260925-v3-forced-gc-full-pipeline,full-pipeline,2026-09-24T21:59:43.3083551+00:00,19636.1639,measurement,request-count-200,200,200,200,0,0,5,205,962756608,2023768064,39212814336,102,21,3301024,,649224,672,3,3,2,2,14213776,962756608,,39212814336,,2023571456,,878592000,,73490432,,10674176,,105.3052,73.0466,72.4457,93.5824,105.2799,105.0495,67,false
12,phase3a-formal-20260925-v3-forced-gc-full-pipeline,full-pipeline,2026-09-24T21:59:46.8716928+00:00,23199.5013,measurement,request-count-250,250,250,250,0,0,5,255,962781184,2023772160,39212814336,102,21,4594264,,649224,672,3,3,2,2,15503224,962781184,,39212814336,,2023575552,,878600192,,73490432,,10690560,,65.0515,70.9336,67.1141,96.5292,119.2703,64.7859,67,false
13,phase3a-formal-20260925-v3-forced-gc-full-pipeline,full-pipeline,2026-09-24T21:59:50.8661919+00:00,27194.0005,measurement,request-count-300,300,300,300,0,0,5,305,963862528,2041630720,39229595648,102,21,5883472,,649224,672,3,3,2,2,16788640,963837952,,39229595648,,2041368576,,879652864,,73490432,,10694656,,85.0061,79.5003,72.8202,112.7396,138.953,84.6829,67,false
14,phase3a-formal-20260925-v3-forced-gc-full-pipeline,full-pipeline,2026-09-24T21:59:54.6128641+00:00,30940.6726,measurement,request-count-350,350,350,350,0,0,5,355,965152768,2042875904,39229595648,102,21,7169520,,649224,672,3,3,2,2,18070872,965128192,,39229595648,,2042679296,,880939008,,73490432,,10698752,,68.9225,74.5879,73.7869,96.5946,116.7538,68.5836,67,false
15,phase3a-formal-20260925-v3-forced-gc-full-pipeline,full-pipeline,2026-09-24T21:59:58.4670285+00:00,34794.837,measurement,request-count-400,400,400,400,0,0,5,405,966459392,2060963840,39246376960,104,22,8463792,,649224,672,3,3,2,2,19361352,966443008,,39246376960,,2060767232,,882253824,,73490432,,10698752,,104.8461,76.7571,75.7041,94.098,107.1702,104.4441,67,false
16,phase3a-formal-20260925-v3-forced-gc-full-pipeline,full-pipeline,2026-09-24T22:00:02.2858199+00:00,38613.6284,measurement,request-count-450,450,450,450,0,0,5,455,967081984,2044776448,39229591552,102,21,1372992,,657480,504,4,4,2,2,20636624,967081984,,39229591552,,2044579840,,882876416,,73490432,,10715136,,72.1845,75.6721,72.4576,108.0526,122.9658,71.8909,67,false
17,phase3a-formal-20260925-v3-forced-gc-full-pipeline,full-pipeline,2026-09-24T22:00:06.2187198+00:00,42546.5283,measurement,request-count-500,500,500,500,0,0,5,505,967110656,2044780544,39229599744,102,21,2666392,,657480,504,4,4,2,2,21926232,967110656,,39229599744,,2044583936,,882880512,,73490432,,10739712,,88.6416,78.2178,77.0839,101.8118,116.4571,88.331,67,false
18,phase3a-formal-20260925-v3-forced-gc-full-pipeline,full-pipeline,2026-09-24T22:00:06.2268440+00:00,42554.6527,forced-gc,forced-gc-before,500,500,500,0,0,5,505,967110656,2044780544,39229599744,102,21,2741464,,657480,504,4,4,2,2,22001040,967110656,,39229599744,,2044583936,,882880512,,73490432,,10739712,,,,,,,,,
19,phase3a-formal-20260925-v3-forced-gc-full-pipeline,full-pipeline,2026-09-24T22:00:06.2305296+00:00,42558.3377,forced-gc,forced-gc-after,500,500,500,0,0,5,505,966684672,2044252160,39229587456,102,21,703344,,655272,34208,6,6,4,4,22079696,966684672,,39229587456,,2044055552,,882466816,,73490432,,10727424,,,,,,,,,
20,phase3a-formal-20260925-v3-forced-gc-full-pipeline,full-pipeline,2026-09-24T22:00:10.1005096+00:00,46428.3184,measurement,request-count-550,550,550,550,0,0,5,555,968318976,2046164992,39229595648,102,21,1987280,,655272,34208,6,6,4,4,23359864,968318976,,39229595648,,2045968384,,884076544,,73490432,,10752000,,77.6537,77.0481,73.885,100.5269,119.2521,77.2856,67,false
