sample_index,run_id,scenario,timestamp_utc,elapsed_ms,phase,reason,request_count,attempted_requests,completed_requests,errors,integrity_failures,warmup_requests,total_operation_count,working_set_bytes,private_memory_bytes,virtual_memory_bytes,handle_count,threads,managed_heap_bytes,managed_heap_unavailable_reason,heap_size_bytes,fragmented_bytes,gc_index,gen0,gen1,gen2,total_allocated_bytes,vmrss_bytes,vmrss_unavailable_reason,vmsize_bytes,vmsize_unavailable_reason,vmdata_bytes,vmdata_unavailable_reason,rss_anon_bytes,rss_anon_unavailable_reason,rss_file_bytes,rss_file_unavailable_reason,rss_shmem_bytes,rss_shmem_unavailable_reason,last_latency_ms,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,last_inference_ms,sequence_length,was_truncated
0,phase3a-formal-20260925-v2-component-full-pipeline,full-pipeline,2026-09-24T19:41:33.5466495+00:00,0.4103,lifecycle,t0-before-model-load,0,0,0,0,0,0,0,60882944,184180736,36349263872,86,11,1301344,,0,0,0,0,0,0,1297336,60850176,,36349272064,,184041472,,9494528,,45539328,,5816320,,,,,,,,,
1,phase3a-formal-20260925-v2-component-full-pipeline,full-pipeline,2026-09-24T19:41:36.2949823+00:00,2748.7415,setup,t1-after-model-load,0,0,0,0,0,0,0,939102208,1992441856,38793678848,102,21,1876080,,0,0,0,0,0,0,1870344,939085824,,38793678848,,1992228864,,862904320,,67637248,,8544256,,,,,,,,,
2,phase3a-formal-20260925-v2-component-full-pipeline,full-pipeline,2026-09-24T19:41:36.5258392+00:00,2979.5981,first-operation,t2-after-first-operation,0,0,0,0,0,1,1,946245632,1992577024,38793674752,102,21,1974512,,0,0,0,0,0,0,1968464,946233344,,38793674752,,1992298496,,863678464,,73547776,,9007104,,,,,,,184.0962,67,false
3,phase3a-formal-20260925-v2-component-full-pipeline,full-pipeline,2026-09-24T19:41:37.0532300+00:00,3506.9887,warmup,warmup-complete,0,0,0,0,0,5,5,947605504,1993220096,38793691136,104,21,2146448,,0,0,0,0,0,0,2139896,947576832,,38793691136,,1993007104,,864350208,,73699328,,9527296,,,,,,,,,
4,phase3a-formal-20260925-v2-component-full-pipeline,full-pipeline,2026-09-24T19:41:37.0598783+00:00,3513.6371,measurement,request-count-0,0,0,0,0,0,5,5,947671040,1993285632,38793687040,104,21,2211984,,0,0,0,0,0,0,2205216,947646464,,38793687040,,1993072640,,864415744,,73699328,,9531392,,,,,,,,,
5,phase3a-formal-20260925-v2-component-full-pipeline,full-pipeline,2026-09-24T19:41:38.0569303+00:00,4510.689,measurement,request-count-10,10,10,10,0,0,5,15,952729600,1997828096,38793687040,104,21,2564336,,0,0,0,0,0,0,2556584,952717312,,38793687040,,1997549568,,868925440,,73764864,,10027008,,86.5821,98.0136,97.3198,113.1496,115.828,86.0807,67,false
6,phase3a-formal-20260925-v2-component-full-pipeline,full-pipeline,2026-09-24T19:41:41.5273362+00:00,7981.0951,measurement,request-count-50,50,50,50,0,0,5,55,954318848,1998876672,38793682944,104,21,3612912,,0,0,0,0,0,0,3602088,954306560,,38793682944,,1998598144,,869978112,,73830400,,10498048,,84.3555,86.2526,81.8856,129.555,154.1639,83.9026,67,false
7,phase3a-formal-20260925-v2-component-full-pipeline,full-pipeline,2026-09-24T19:41:46.0352822+00:00,12489.0413,measurement,request-count-100,100,100,100,0,0,5,105,958230528,2052395008,39112720384,107,22,4907080,,0,0,0,0,0,0,4892440,958205952,,39112720384,,2052182016,,872869888,,74682368,,10653696,,83.8425,89.523,84.7077,126.0624,137.8906,83.4538,67,false
8,phase3a-formal-20260925-v2-component-full-pipeline,full-pipeline,2026-09-24T19:41:50.7052192+00:00,17158.9786,measurement,request-count-150,150,150,150,0,0,5,155,959475712,2020151296,39079157760,106,21,6193128,,0,0,0,0,0,0,6166576,959459328,,39079157760,,2019938304,,874110976,,74682368,,10665984,,133.4675,92.5717,87.5433,136.2435,152.0742,133.0865,67,false
9,phase3a-formal-20260925-v2-component-full-pipeline,full-pipeline,2026-09-24T19:41:54.6805407+00:00,21134.2999,measurement,request-count-200,200,200,200,0,0,5,205,960811008,2021462016,39079161856,104,21,7487656,,0,0,0,0,0,0,7457288,960786432,,39079161856,,2021183488,,875409408,,74682368,,10694656,,70.8737,78.9324,77.2999,98.4716,108.8388,70.5899,67,false
10,phase3a-formal-20260925-v2-component-full-pipeline,full-pipeline,2026-09-24T19:41:58.6204826+00:00,25074.2417,measurement,request-count-250,250,250,250,0,0,5,255,962637824,2039812096,39095930880,102,21,991616,,628592,7464,1,1,0,0,8730440,962637824,,39095930880,,2039599104,,877154304,,74747904,,10735616,,88.4123,78.4755,75.5475,104.2301,122.2409,88.0537,67,false
11,phase3a-formal-20260925-v2-component-full-pipeline,full-pipeline,2026-09-24T19:42:02.7023940+00:00,29156.1533,measurement,request-count-300,300,300,300,0,0,5,305,962633728,2023034880,39079157760,102,21,2283656,,628592,7464,1,1,0,0,10018688,962633728,,39079157760,,2022821888,,877129728,,74747904,,10756096,,80.3953,81.2305,80.8864,108.068,112.292,80.0339,67,false
12,phase3a-formal-20260925-v2-component-full-pipeline,full-pipeline,2026-09-24T19:42:06.9449852+00:00,33398.7443,measurement,request-count-350,350,350,350,0,0,5,355,962699264,2056597504,39112720384,105,22,3577040,,628592,7464,1,1,0,0,11308280,962699264,,39112720384,,2056384512,,877187072,,74747904,,10764288,,84.0727,84.3817,83.0211,98.473,122.895,83.779,67,false
13,phase3a-formal-20260925-v2-component-full-pipeline,full-pipeline,2026-09-24T19:42:11.0560527+00:00,37509.8119,measurement,request-count-400,400,400,400,0,0,5,405,962666496,2023043072,39079157760,102,21,4864528,,628592,7464,1,1,0,0,12591976,962666496,,39079157760,,2022830080,,877146112,,74747904,,10772480,,75.3663,81.7998,80.1453,108.2629,119.8138,75.0773,67,false
14,phase3a-formal-20260925-v2-component-full-pipeline,full-pipeline,2026-09-24T19:42:15.4089734+00:00,41862.7325,measurement,request-count-450,450,450,450,0,0,5,455,962670592,2023043072,39079157760,104,21,6157248,,628592,7464,1,1,0,0,13880904,962670592,,39079133184,,2022809600,,877146112,,74747904,,10776576,,100.7626,86.69,82.2993,115.6337,123.0901,100.4032,67,false
15,phase3a-formal-20260925-v2-component-full-pipeline,full-pipeline,2026-09-24T19:42:19.9322936+00:00,46386.0528,measurement,request-count-500,500,500,500,0,0,5,505,962990080,2023325696,39079161856,104,21,7442776,,628592,7464,1,1,0,0,15162640,962990080,,39079161856,,2023112704,,877445120,,74747904,,10797056,,70.3488,89.9064,86.453,121.7821,131.5741,69.9966,67,false
16,phase3a-formal-20260925-v2-component-full-pipeline,full-pipeline,2026-09-24T19:42:24.1271805+00:00,50580.9397,measurement,request-count-550,550,550,550,0,0,5,555,963002368,2023325696,39079153664,104,21,8736336,,628592,7464,1,1,0,0,16452408,963002368,,39079153664,,2023112704,,877449216,,74747904,,10805248,,76.1645,83.445,79.0509,109.4837,114.5137,75.8093,67,false
17,phase3a-formal-20260925-v2-component-full-pipeline,full-pipeline,2026-09-24T19:42:28.0790035+00:00,54532.7625,measurement,request-count-600,600,600,600,0,0,5,605,963608576,2023915520,39079157760,102,21,1638952,,618936,600,2,2,1,0,17741048,963608576,,39079157760,,2023702528,,878047232,,74747904,,10813440,,68.979,78.5978,73.8696,110.7355,120.1642,68.7316,67,false
