sample_index,run_id,scenario,timestamp_utc,elapsed_ms,phase,reason,request_count,attempted_requests,completed_requests,errors,integrity_failures,warmup_requests,total_operation_count,working_set_bytes,private_memory_bytes,virtual_memory_bytes,handle_count,threads,managed_heap_bytes,managed_heap_unavailable_reason,heap_size_bytes,fragmented_bytes,gc_index,gen0,gen1,gen2,total_allocated_bytes,vmrss_bytes,vmrss_unavailable_reason,vmsize_bytes,vmsize_unavailable_reason,vmdata_bytes,vmdata_unavailable_reason,rss_anon_bytes,rss_anon_unavailable_reason,rss_file_bytes,rss_file_unavailable_reason,rss_shmem_bytes,rss_shmem_unavailable_reason,last_latency_ms,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,last_inference_ms,sequence_length,was_truncated
0,phase3a-formal-20260925-v3-component-tokenizer-mixed,tokenizer-only,2026-09-24T21:33:54.6135473+00:00,0.494,lifecycle,t0-before-model-load,0,0,0,0,0,0,0,60801024,184061952,36349259776,86,11,1302128,,0,0,0,0,0,0,1298048,60760064,,36349267968,,183857152,,9494528,,45449216,,5816320,,,,,,,,,
1,phase3a-formal-20260925-v3-component-tokenizer-mixed,tokenizer-only,2026-09-24T21:33:55.6998868+00:00,1086.8295,setup,t1-after-setup,0,0,0,0,0,0,0,397856768,514383872,36684435456,96,11,1449936,,0,0,0,0,0,0,1445424,397844480,,36684439552,,514244608,,340148224,,50503680,,7192576,,,,,,,,,
2,phase3a-formal-20260925-v3-component-tokenizer-mixed,tokenizer-only,2026-09-24T21:33:55.7027092+00:00,1089.6514,first-operation,t2-after-first-operation,0,0,0,0,0,1,1,397918208,514449408,36684431360,96,11,1501000,,0,0,0,0,0,0,1496320,397897728,,36684431360,,514310144,,340201472,,50503680,,7192576,,,,,,,,5,false
3,phase3a-formal-20260925-v3-component-tokenizer-mixed,tokenizer-only,2026-09-24T21:33:55.7039403+00:00,1090.8823,warmup,warmup-complete,0,0,0,0,0,5,5,397983744,514514944,36684431360,96,11,1564816,,0,0,0,0,0,0,1559944,397955072,,36684431360,,514310144,,340258816,,50503680,,7192576,,,,,,,,,
4,phase3a-formal-20260925-v3-component-tokenizer-mixed,tokenizer-only,2026-09-24T21:33:55.7050164+00:00,1091.9584,measurement,request-count-0,0,0,0,0,0,5,5,398028800,514580480,36684431360,96,11,1622128,,0,0,0,0,0,0,1617064,398016512,,36684431360,,514375680,,340320256,,50503680,,7192576,,,,,,,,,
5,phase3a-formal-20260925-v3-component-tokenizer-mixed,tokenizer-only,2026-09-24T21:33:55.7118705+00:00,1098.8128,measurement,request-count-10,10,10,10,0,0,5,15,398258176,514711552,36684431360,96,11,1769648,,0,0,0,0,0,0,1764344,398229504,,36684431360,,514572288,,340463616,,50503680,,7262208,,0.0092,0.0208,0.0131,0.0507,0.0567,,5,false
6,phase3a-formal-20260925-v3-component-tokenizer-mixed,tokenizer-only,2026-09-24T21:33:55.7190191+00:00,1105.9613,measurement,request-count-50,50,50,50,0,0,5,55,398372864,514842624,36684435456,96,11,1884272,,0,0,0,0,0,0,1878584,398360576,,36684435456,,514637824,,340582400,,50503680,,7274496,,0.0076,0.0097,0.0067,0.0155,0.053,,5,false
7,phase3a-formal-20260925-v3-component-tokenizer-mixed,tokenizer-only,2026-09-24T21:33:55.7241571+00:00,1111.0994,measurement,request-count-100,100,100,100,0,0,5,105,398495744,514908160,36684435456,96,11,2007120,,0,0,0,0,0,0,2001024,398483456,,36684435456,,514768896,,340705280,,50503680,,7274496,,0.0087,0.0124,0.0082,0.0152,0.1005,,5,false
8,phase3a-formal-20260925-v3-component-tokenizer-mixed,tokenizer-only,2026-09-24T21:33:55.7297904+00:00,1116.7325,measurement,request-count-150,150,150,150,0,0,5,155,398626816,515039232,36684435456,96,11,2129968,,0,0,0,0,0,0,2123488,398606336,,36684435456,,514899968,,340828160,,50503680,,7274496,,0.0065,0.0118,0.0088,0.0197,0.076,,5,false
9,phase3a-formal-20260925-v3-component-tokenizer-mixed,tokenizer-only,2026-09-24T21:33:55.7340785+00:00,1121.0207,measurement,request-count-200,200,200,200,0,0,5,205,398753792,515170304,36684435456,96,11,2252816,,0,0,0,0,0,0,2245928,398729216,,36684435456,,515031040,,340951040,,50503680,,7274496,,0.0064,0.0085,0.0064,0.0155,0.0463,,5,false
10,phase3a-formal-20260925-v3-component-tokenizer-mixed,tokenizer-only,2026-09-24T21:33:55.7393596+00:00,1126.3018,measurement,request-count-250,250,250,250,0,0,5,255,398876672,515301376,36684435456,96,11,2375664,,0,0,0,0,0,0,2368368,398852096,,36684435456,,515162112,,341073920,,50503680,,7274496,,0.0191,0.0159,0.0128,0.025,0.071,,5,false
11,phase3a-formal-20260925-v3-component-tokenizer-mixed,tokenizer-only,2026-09-24T21:33:55.7440231+00:00,1130.9652,measurement,request-count-300,300,300,300,0,0,5,305,398999552,515432448,36684435456,96,11,2498512,,0,0,0,0,0,0,2490832,398974976,,36684435456,,515293184,,341196800,,50503680,,7274496,,0.0118,0.0139,0.0118,0.0235,0.0399,,5,false
12,phase3a-formal-20260925-v3-component-tokenizer-mixed,tokenizer-only,2026-09-24T21:33:55.7480711+00:00,1135.0131,measurement,request-count-350,350,350,350,0,0,5,355,399122432,515563520,36684435456,96,11,2621792,,0,0,0,0,0,0,2613728,399106048,,36684435456,,515424256,,341327872,,50503680,,7274496,,0.0071,0.0086,0.0073,0.0165,0.0243,,5,false
