sample_index,run_id,scenario,timestamp_utc,elapsed_ms,phase,reason,request_count,attempted_requests,completed_requests,errors,integrity_failures,warmup_requests,total_operation_count,working_set_bytes,private_memory_bytes,virtual_memory_bytes,handle_count,threads,managed_heap_bytes,managed_heap_unavailable_reason,heap_size_bytes,fragmented_bytes,gc_index,gen0,gen1,gen2,total_allocated_bytes,vmrss_bytes,vmrss_unavailable_reason,vmsize_bytes,vmsize_unavailable_reason,vmdata_bytes,vmdata_unavailable_reason,rss_anon_bytes,rss_anon_unavailable_reason,rss_file_bytes,rss_file_unavailable_reason,rss_shmem_bytes,rss_shmem_unavailable_reason,last_latency_ms,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,last_inference_ms,sequence_length,was_truncated
0,p3a-phase3a-formal-20260925--19e0655c-docker-3000000000-full-pipeline-5000-2,full-pipeline,2026-09-24T23:51:58.0899476+00:00,0.3316,lifecycle,t0-before-model-load,0,0,0,0,0,0,0,50266112,79122432,14040743936,84,9,1171576,,0,0,0,0,0,0,1167904,50085888,,14040752128,,78987264,,5591040,,37646336,,6848512,,,,,,,,,
1,p3a-phase3a-formal-20260925--19e0655c-docker-3000000000-full-pipeline-5000-2,full-pipeline,2026-09-24T23:52:00.9303153+00:00,2840.6976,setup,t1-after-model-load,0,0,0,0,0,0,0,930336768,1804111872,16402423808,95,19,1691400,,0,0,0,0,0,0,1686240,930312192,,16402423808,,1803968512,,859652096,,61419520,,9240576,,,,,,,,,
2,p3a-phase3a-formal-20260925--19e0655c-docker-3000000000-full-pipeline-5000-2,full-pipeline,2026-09-24T23:52:01.0636544+00:00,2974.0364,first-operation,t2-after-first-operation,0,0,0,0,0,1,1,936235008,1804242944,16402423808,95,19,1781608,,0,0,0,0,0,0,1776160,936222720,,16402423808,,1804034048,,860422144,,65998848,,9801728,,,,,,,105.2539,67,false
3,p3a-phase3a-formal-20260925--19e0655c-docker-3000000000-full-pipeline-5000-2,full-pipeline,2026-09-24T23:52:01.3973390+00:00,3307.7208,warmup,warmup-complete,0,0,0,0,0,5,5,937672704,1804701696,16402427904,95,19,1945320,,0,0,0,0,0,0,1939392,937648128,,16402427904,,1804558336,,860934144,,66240512,,10473472,,,,,,,,,
4,p3a-phase3a-formal-20260925--19e0655c-docker-3000000000-full-pipeline-5000-2,full-pipeline,2026-09-24T23:52:01.4006992+00:00,3311.0814,measurement,request-count-0,0,0,0,0,0,5,5,937734144,1804767232,16402427904,95,19,2010856,,0,0,0,0,0,0,2004712,937717760,,16402427904,,1804623872,,860999680,,66240512,,10477568,,,,,,,,,
5,p3a-phase3a-formal-20260925--19e0655c-docker-3000000000-full-pipeline-5000-2,full-pipeline,2026-09-24T23:52:02.5992445+00:00,4509.6264,measurement,request-count-10,10,10,10,0,0,5,15,939446272,1805099008,16402440192,97,19,2354984,,0,0,0,0,0,0,2347880,939429888,,16402440192,,1804955648,,861360128,,66371584,,11698176,,82.6748,118.4021,106.5833,193.4728,232.6362,82.1165,67,false
6,p3a-phase3a-formal-20260925--19e0655c-docker-3000000000-full-pipeline-5000-2,full-pipeline,2026-09-24T23:52:06.5488989+00:00,8459.2807,measurement,request-count-50,50,50,50,0,0,5,55,941178880,1806147584,16402440192,97,19,3411784,,0,0,0,0,0,0,3401584,941158400,,16402440192,,1806004224,,862408704,,66445312,,12304384,,78.6953,97.7438,94.9725,129.018,151.3604,78.2794,67,false
7,p3a-phase3a-formal-20260925--19e0655c-docker-3000000000-full-pipeline-5000-2,full-pipeline,2026-09-24T23:52:11.9233072+00:00,13833.6892,measurement,request-count-100,100,100,100,0,0,5,105,944091136,1833963520,16696053760,99,19,4705944,,0,0,0,0,0,0,4691904,944066560,,16696053760,,1833820160,,864555008,,66920448,,12591104,,112.814,105.738,96.9362,151.971,228.8387,110.0158,67,false
8,p3a-phase3a-formal-20260925--19e0655c-docker-3000000000-full-pipeline-5000-2,full-pipeline,2026-09-24T23:52:16.9073554+00:00,18817.7377,measurement,request-count-150,150,150,150,0,0,5,155,945397760,1835274240,16696053760,97,19,6000216,,0,0,0,0,0,0,5982360,945381376,,16696053760,,1835130880,,865857536,,66920448,,12603392,,181.5708,99.1105,92.2812,153.4093,169.3215,181.1425,67,false
9,p3a-phase3a-formal-20260925--19e0655c-docker-3000000000-full-pipeline-5000-2,full-pipeline,2026-09-24T23:52:22.2572131+00:00,24167.5961,measurement,request-count-200,200,200,200,0,0,5,205,946765824,1836584960,16696057856,97,19,7302968,,0,0,0,0,0,0,7281296,946737152,,16696057856,,1836376064,,867172352,,66920448,,12644352,,122.0545,105.3044,101.7796,151.7258,190.1146,121.544,67,false
10,p3a-phase3a-formal-20260925--19e0655c-docker-3000000000-full-pipeline-5000-2,full-pipeline,2026-09-24T23:52:27.5372750+00:00,29447.6572,measurement,request-count-250,250,250,250,0,0,5,255,949059584,1838301184,16696053760,97,19,778424,,603168,7200,1,1,0,0,8564456,949059584,,16696053760,,1838157824,,869138432,,67182592,,12738560,,76.7277,105.1926,107.4713,163.2948,177.9531,76.4385,67,false
11,p3a-phase3a-formal-20260925--19e0655c-docker-3000000000-full-pipeline-5000-2,full-pipeline,2026-09-24T23:52:32.4139464+00:00,34324.3286,measurement,request-count-300,300,300,300,0,0,5,305,949108736,1838301184,16696061952,97,19,2079792,,603168,7200,1,1,0,0,9862008,949108736,,16696061952,,1838157824,,869150720,,67182592,,12775424,,112.4854,96.9889,87.5438,144.3536,155.9506,107.0832,67,false
12,p3a-phase3a-formal-20260925--19e0655c-docker-3000000000-full-pipeline-5000-2,full-pipeline,2026-09-24T23:52:36.8745283+00:00,38784.9104,measurement,request-count-350,350,350,350,0,0,5,355,949108736,1838301184,16696061952,97,19,3377192,,603168,7200,1,1,0,0,11155592,949108736,,16696061952,,1838157824,,869150720,,67182592,,12775424,,75.4599,88.8003,86.6946,114.0119,128.3486,75.1699,67,false
13,p3a-phase3a-formal-20260925--19e0655c-docker-3000000000-full-pipeline-5000-2,full-pipeline,2026-09-24T23:52:41.9822931+00:00,43892.6754,measurement,request-count-400,400,400,400,0,0,5,405,949145600,1838309376,16696061952,99,19,4674728,,603168,7200,1,1,0,0,12449312,949145600,,16696061952,,1838166016,,869187584,,67182592,,12775424,,137.2355,100.3933,100.6854,135.0568,147.5843,136.9189,67,false
14,p3a-phase3a-formal-20260925--19e0655c-docker-3000000000-full-pipeline-5000-2,full-pipeline,2026-09-24T23:52:46.3112932+00:00,48221.6754,measurement,request-count-450,450,450,450,0,0,5,455,950296576,1839489024,16696066048,97,19,5973568,,603168,7200,1,1,0,0,13743704,950276096,,16696066048,,1839345664,,870309888,,67182592,,12783616,,155.8649,86.0597,82.7688,109.2044,135.2582,155.1543,67,false
15,p3a-phase3a-formal-20260925--19e0655c-docker-3000000000-full-pipeline-5000-2,full-pipeline,2026-09-24T23:52:51.1169419+00:00,53027.3241,measurement,request-count-500,500,500,500,0,0,5,505,951611392,1840799744,16696066048,97,19,7268096,,603168,7200,1,1,0,0,15034392,951586816,,16696066048,,1840590848,,871608320,,67182592,,12795904,,95.256,95.49,95.0688,130.1641,145.3665,94.8941,67,false
16,p3a-phase3a-formal-20260925--19e0655c-docker-3000000000-full-pipeline-5000-2,full-pipeline,2026-09-24T23:52:55.9493411+00:00,57859.7233,measurement,request-count-550,550,550,550,0,0,5,555,952913920,1842044928,16696061952,97,19,8562368,,603168,7200,1,1,0,0,16324848,952897536,,16696061952,,1841901568,,872910848,,67182592,,12804096,,133.1861,96.2579,94.9285,118.6376,127.394,132.8288,67,false
17,p3a-phase3a-formal-20260925--19e0655c-docker-3000000000-full-pipeline-5000-2,full-pipeline,2026-09-24T23:53:00.9084867+00:00,62818.8688,measurement,request-count-600,600,600,600,0,0,5,605,953929728,1843089408,16696053760,97,19,,GC.GetTotalMemory(false) reported a negative byte count (-2711984).,4786920,4192328,2,2,1,0,17626648,953929728,,16696053760,,1842946048,,873947136,,67182592,,12800000,,66.9821,97.5057,94.1161,138.8259,147.1603,66.6695,67,false
18,p3a-phase3a-formal-20260925--19e0655c-docker-3000000000-full-pipeline-5000-2,full-pipeline,2026-09-24T23:53:05.6444276+00:00,67554.8097,measurement,request-count-650,650,650,650,0,0,5,655,953933824,1843089408,16696053760,97,19,,GC.GetTotalMemory(false) reported a negative byte count (-1414576).,4786920,4192328,2,2,1,0,18920240,953933824,,16696053760,,1842946048,,873938944,,67182592,,12812288,,125.6997,94.0633,92.3767,128.6822,144.5296,125.1888,67,false
19,p3a-phase3a-formal-20260925--19e0655c-docker-3000000000-full-pipeline-5000-2,full-pipeline,2026-09-24T23:53:10.7145175+00:00,72624.8995,measurement,request-count-700,700,700,700,0,0,5,705,953950208,1843089408,16696057856,97,19,,GC.GetTotalMemory(false) reported a negative byte count (-117168).,4786920,4192328,2,2,1,0,20213832,953950208,,16696041472,,1842933760,,873947136,,67182592,,12820480,,86.4873,100.9974,95.2442,152.7442,188.1523,86.1996,67,false
20,p3a-phase3a-formal-20260925--19e0655c-docker-3000000000-full-pipeline-5000-2,full-pipeline,2026-09-24T23:53:15.5111000+00:00,77421.4821,measurement,request-count-750,750,750,750,0,0,5,755,953962496,1843077120,16696045568,97,19,1185592,,4786920,4192328,2,2,1,0,21512800,953962496,,16696045568,,1842933760,,873947136,,67182592,,12832768,,88.407,95.4211,96.646,123.6607,138.2451,88.0051,67,false
21,p3a-phase3a-formal-20260925--19e0655c-docker-3000000000-full-pipeline-5000-2,full-pipeline,2026-09-24T23:53:20.8066514+00:00,82717.0336,measurement,request-count-800,800,800,800,0,0,5,805,953970688,1843077120,16696049664,97,18,2481608,,4786920,4192328,2,2,1,0,22805000,953970688,,16696049664,,1842933760,,873947136,,67182592,,12840960,,67.4582,105.2327,93.3933,177.5309,238.5463,67.1824,67,false
22,p3a-phase3a-formal-20260925--19e0655c-docker-3000000000-full-pipeline-5000-2,full-pipeline,2026-09-24T23:53:25.8802127+00:00,87790.595,measurement,request-count-850,850,850,850,0,0,5,855,953974784,1843077120,16696049664,97,18,3778000,,4786920,4192328,2,2,1,0,24097576,953974784,,16696049664,,1842933760,,873951232,,67182592,,12840960,,85.1281,101.1589,98.4564,147.3262,159.9693,84.5167,67,false
23,p3a-phase3a-formal-20260925--19e0655c-docker-3000000000-full-pipeline-5000-2,full-pipeline,2026-09-24T23:53:30.7303131+00:00,92640.6951,measurement,request-count-900,900,900,900,0,0,5,905,953974784,1843089408,16696066048,97,19,876720,,596616,672,3,3,1,0,25378952,953974784,,16696066048,,1842946048,,873951232,,67182592,,12840960,,99.5572,95.892,93.8557,126.0605,165.4319,99.2583,67,false
24,p3a-phase3a-formal-20260925--19e0655c-docker-3000000000-full-pipeline-5000-2,full-pipeline,2026-09-24T23:53:36.0994411+00:00,98009.8232,measurement,request-count-950,950,950,950,0,0,5,955,953974784,1843077120,16696049664,97,18,2178272,,596616,672,3,3,1,0,26676688,953974784,,16696049664,,1842933760,,873951232,,67182592,,12840960,,117.5632,106.7721,98.1081,163.5258,191.1073,117.1579,67,false
25,p3a-phase3a-formal-20260925--19e0655c-docker-3000000000-full-pipeline-5000-2,full-pipeline,2026-09-24T23:53:40.8363389+00:00,102746.7211,measurement,request-count-1000,1000,1000,1000,0,0,5,1005,953974784,1843089408,16696066048,97,19,3474616,,596616,672,3,3,1,0,27969216,953974784,,16696066048,,1842946048,,873951232,,67182592,,12840960,,98.4796,94.3367,88.3715,125.014,176.2315,98.1279,67,false
26,p3a-phase3a-formal-20260925--19e0655c-docker-3000000000-full-pipeline-5000-2,full-pipeline,2026-09-24T23:53:45.8605630+00:00,107770.9451,measurement,request-count-1050,1050,1050,1050,0,0,5,1055,953978880,1843089408,16696066048,97,19,4772352,,596616,672,3,3,1,0,29263136,953978880,,16696066048,,1842946048,,873955328,,67182592,,12840960,,107.9779,100.1408,96.9513,143.8015,162.0369,107.6096,67,false
