sample_index,run_id,scenario,timestamp_utc,elapsed_ms,phase,reason,request_count,attempted_requests,completed_requests,errors,integrity_failures,warmup_requests,total_operation_count,working_set_bytes,private_memory_bytes,virtual_memory_bytes,handle_count,threads,managed_heap_bytes,managed_heap_unavailable_reason,heap_size_bytes,fragmented_bytes,gc_index,gen0,gen1,gen2,total_allocated_bytes,vmrss_bytes,vmrss_unavailable_reason,vmsize_bytes,vmsize_unavailable_reason,vmdata_bytes,vmdata_unavailable_reason,rss_anon_bytes,rss_anon_unavailable_reason,rss_file_bytes,rss_file_unavailable_reason,rss_shmem_bytes,rss_shmem_unavailable_reason,last_latency_ms,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,last_inference_ms,sequence_length,was_truncated
0,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:01:08.4340257+00:00,0.4088,lifecycle,t0-before-model-load,0,0,0,0,0,0,0,60907520,184066048,36483477504,86,11,1308576,,0,0,0,0,0,0,1304592,60874752,,36483485696,,183861248,,9502720,,45555712,,5816320,,,,,,,,,
1,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:01:11.1100979+00:00,2676.4796,setup,t1-after-model-load,0,0,0,0,0,0,0,939094016,1992413184,38928044032,102,21,1883328,,0,0,0,0,0,0,1877592,939077632,,38928044032,,1992196096,,862879744,,67653632,,8544256,,,,,,,,,
2,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:01:11.2336428+00:00,2800.0245,first-operation,t2-after-first-operation,0,0,0,0,0,1,1,944902144,1992544256,38928044032,102,21,1983560,,0,0,0,0,0,0,1977512,944881664,,38928044032,,1992261632,,863645696,,72253440,,8982528,,,,,,,92.1068,67,false
3,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:01:11.5583605+00:00,3124.742,warmup,warmup-complete,0,0,0,0,0,5,5,945868800,1993121792,38928039936,102,21,2145472,,0,0,0,0,0,0,2138944,945827840,,38928039936,,1992904704,,864260096,,72318976,,9248768,,,,,,,,,
4,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:01:11.5612869+00:00,3127.6683,measurement,request-count-0,0,0,0,0,0,5,5,945946624,1993187328,38928044032,102,21,2219232,,0,0,0,0,0,0,2212464,945922048,,38928044032,,1992970240,,864325632,,72318976,,9277440,,,,,,,,,
5,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:01:12.4465217+00:00,4012.9036,measurement,request-count-10,10,10,10,0,0,5,15,949460992,1995870208,38928056320,104,21,2571584,,0,0,0,0,0,0,2563832,949436416,,38928056320,,1995587584,,866967552,,72470528,,9998336,,90.1923,86.4667,89.1919,104.4764,110.2764,89.2993,67,false
6,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:01:15.7418877+00:00,7308.2694,measurement,request-count-50,50,50,50,0,0,5,55,951050240,1996918784,38928048128,104,21,3621776,,0,0,0,0,0,0,3610928,951029760,,38928048128,,1996636160,,868020224,,72536064,,10473472,,78.949,80.328,73.2013,119.1484,127.1262,78.5553,67,false
7,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:01:19.7771921+00:00,11343.5741,measurement,request-count-100,100,100,100,0,0,5,105,955105280,2034298880,39230078976,104,21,4914312,,0,0,0,0,0,0,4899648,955084800,,39230078976,,2034081792,,871342080,,73076736,,10665984,,66.6324,79.1432,75.7713,114.9656,131.9801,66.053,67,false
8,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:01:23.4156384+00:00,14982.0201,measurement,request-count-150,150,150,150,0,0,5,155,956407808,2035609600,39230078976,104,21,6200360,,0,0,0,0,0,0,6181880,956391424,,39230078976,,2035392512,,872636416,,73076736,,10678272,,57.9397,72.3202,69.339,100.0111,112.3524,57.4723,67,false
9,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:01:27.3770167+00:00,18943.3986,measurement,request-count-200,200,200,200,0,0,5,205,957865984,2036998144,39230083072,104,21,7494632,,0,0,0,0,0,0,7472360,957837312,,39230083072,,2036715520,,874061824,,73076736,,10698752,,71.3677,78.9259,76.5979,101.3305,114.198,70.9552,67,false
10,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:01:31.5988761+00:00,23165.2577,measurement,request-count-250,250,250,250,0,0,5,255,959680512,2038575104,39230074880,102,21,1004432,,632528,7488,1,1,0,0,8742696,959680512,,39230074880,,2038358016,,875794432,,73142272,,10743808,,67.2641,84.105,83.0714,111.0537,115.6897,66.9831,67,false
11,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:01:35.4359219+00:00,27002.304,measurement,request-count-300,300,300,300,0,0,5,305,959729664,2038583296,39230083072,102,21,2297696,,632528,7488,1,1,0,0,10032168,959729664,,39230083072,,2038366208,,875814912,,73142272,,10772480,,66.7512,76.3833,70.9134,112.0639,145.9999,66.4816,67,false
12,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:01:39.6154889+00:00,31181.8706,measurement,request-count-350,350,350,350,0,0,5,355,959733760,2038583296,39230083072,102,21,3583056,,632528,7488,1,1,0,0,11313736,959733760,,39230083072,,2038366208,,875819008,,73142272,,10772480,,63.565,81.8346,76.7519,109.3661,138.4362,63.3213,67,false
13,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:01:43.8332049+00:00,35399.587,measurement,request-count-400,400,400,400,0,0,5,405,959717376,2021806080,39213301760,102,21,4876624,,632528,7488,1,1,0,0,12603512,959717376,,39213301760,,2021588992,,875798528,,73142272,,10776576,,114.062,82.5592,76.8342,110.8206,122.631,113.8138,67,false
14,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:01:47.8516304+00:00,39418.0122,measurement,request-count-450,450,450,450,0,0,5,455,959729664,2021810176,39213301760,102,21,6161744,,632528,7488,1,1,0,0,13884840,959725568,,39213277184,,2021568512,,875798528,,73142272,,10784768,,62.7114,78.7513,76.0251,93.0387,122.624,62.4454,67,false
15,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:01:51.8748389+00:00,43441.2209,measurement,request-count-500,500,500,500,0,0,5,505,959754240,2021810176,39213305856,102,21,7455128,,632528,7488,1,1,0,0,15174432,959754240,,39213305856,,2021593088,,875802624,,73142272,,10809344,,54.0052,79.8778,75.5913,107.2153,155.3134,53.7409,67,false
16,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:01:56.4823287+00:00,48048.7105,measurement,request-count-550,550,550,550,0,0,5,555,959758336,2021810176,39213293568,102,21,8740496,,632528,7488,1,1,0,0,16456008,959758336,,39213293568,,2021593088,,875802624,,73142272,,10813440,,63.2972,90.2257,78.9794,151.9557,242.9299,63.0399,67,false
17,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:02:00.4602418+00:00,52026.6235,measurement,request-count-600,600,600,600,0,0,5,605,960356352,2022400000,39213293568,102,21,1649864,,621648,600,2,2,1,0,17752560,960356352,,39213293568,,2022182912,,876400640,,73142272,,10813440,,67.3555,77.4989,73.4208,103.9691,115.8676,67.0795,67,false
18,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:02:04.6449709+00:00,56211.3526,measurement,request-count-650,650,650,650,0,0,5,655,960368640,2022400000,39213297664,102,21,2935216,,621648,600,2,2,1,0,19034120,960368640,,39213297664,,2022182912,,876400640,,73142272,,10825728,,83.1572,83.1948,80.5318,115.0841,133.4741,82.8114,67,false
19,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:02:08.8610715+00:00,60427.4533,measurement,request-count-700,700,700,700,0,0,5,705,960368640,2022400000,39213297664,102,21,4228616,,621648,600,2,2,1,0,20323728,960368640,,39213297664,,2022182912,,876400640,,73142272,,10825728,,89.6517,82.3096,80.1274,105.8677,123.4356,89.1099,67,false
20,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:02:13.2047440+00:00,64771.1258,measurement,request-count-750,750,750,750,0,0,5,755,960389120,2022400000,39213301760,102,21,5517984,,621648,600,2,2,1,0,21609304,960389120,,39213301760,,2022182912,,876400640,,73142272,,10846208,,67.5555,86.2042,84.0188,119.1965,124.1174,67.2422,67,false
21,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:02:17.0808658+00:00,68647.2475,measurement,request-count-800,800,800,800,0,0,5,805,960417792,2022400000,39213301760,102,21,6803280,,621648,600,2,2,1,0,22890808,960417792,,39213301760,,2022182912,,876404736,,73142272,,10870784,,84.9019,77.0547,72.8909,111.9049,124.5931,84.6156,67,false
22,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:02:21.0306580+00:00,72597.0398,measurement,request-count-850,850,850,850,0,0,5,855,960450560,2039177216,39230083072,102,21,8096640,,621648,600,2,2,1,0,24180376,960450560,,39230083072,,2038960128,,876433408,,73142272,,10874880,,75.3909,78.5059,76.0519,97.8422,108.8181,74.9787,67,false
23,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:02:25.2513641+00:00,76817.7461,measurement,request-count-900,900,900,900,0,0,5,905,960425984,2022400000,39213301760,102,21,994728,,624936,696,3,3,1,0,25453720,960425984,,39213301760,,2022182912,,876408832,,73142272,,10874880,,82.4331,82.7871,80.2129,110.0464,113.4683,81.7842,67,false
24,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:02:29.4429405+00:00,81009.3222,measurement,request-count-950,950,950,950,0,0,5,955,960425984,2022400000,39213301760,104,21,2286200,,624936,696,3,3,1,0,26741400,960425984,,39213301760,,2022182912,,876408832,,73142272,,10874880,,93.605,82.1751,80.7838,106.1116,107.6608,93.2481,67,false
25,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:02:33.4937831+00:00,85060.1647,measurement,request-count-1000,1000,1000,1000,0,0,5,1005,960434176,2022400000,39213301760,102,21,3579760,,624936,696,3,3,1,0,28031168,960434176,,39213301760,,2022182912,,876408832,,73142272,,10883072,,60.8737,80.6239,74.9847,120.8388,127.2008,60.5807,67,false
26,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:02:37.6726648+00:00,89239.0465,measurement,request-count-1050,1050,1050,1050,0,0,5,1055,960434176,2022379520,39213277184,102,20,4867584,,624936,696,3,3,1,0,29315200,960434176,,39213277184,,2022162432,,876408832,,73142272,,10883072,,83.9772,83.2589,77.0241,111.2539,167.0882,83.6751,67,false
27,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:02:41.8584634+00:00,93424.8451,measurement,request-count-1100,1100,1100,1100,0,0,5,1105,960438272,2022400000,39213301760,102,21,6153800,,624936,696,3,3,1,0,30597624,960438272,,39213301760,,2022182912,,876408832,,73142272,,10887168,,96.7709,83.2743,82.217,104.2807,121.1878,96.4561,67,false
28,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:02:45.8543162+00:00,97420.6987,measurement,request-count-1150,1150,1150,1150,0,0,5,1155,960438272,2022400000,39213301760,102,21,7447456,,624936,696,3,3,1,0,31887488,960438272,,39213301760,,2022182912,,876408832,,73142272,,10887168,,117.9205,79.4062,75.5506,103.7713,127.0964,117.547,67,false
29,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:02:49.9548204+00:00,101521.2021,measurement,request-count-1200,1200,1200,1200,0,0,5,1205,960454656,2022379520,39213277184,102,20,8733088,,624936,696,3,3,1,0,33169328,960454656,,39213277184,,2022162432,,876408832,,73142272,,10903552,,92.995,80.3844,78.9666,110.6437,115.5857,92.6404,67,false
30,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:02:53.7810234+00:00,105347.406,measurement,request-count-1250,1250,1250,1250,0,0,5,1255,960458752,2022400000,39213301760,102,21,1640720,,628776,912,4,4,1,0,34458448,960458752,,39213301760,,2022182912,,876408832,,73142272,,10907648,,72.4064,75.8746,76.3644,99.3191,107.9394,72.1038,67,false
31,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:02:57.6191500+00:00,109185.5313,measurement,request-count-1300,1300,1300,1300,0,0,5,1305,960610304,2022445056,39213297664,102,21,2926376,,628776,912,4,4,1,0,35740312,960610304,,39213297664,,2022227968,,876462080,,73142272,,11005952,,91.1427,76.3903,72.9906,100.6175,104.9641,90.854,67,false
32,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:03:01.7104411+00:00,113276.8226,measurement,request-count-1350,1350,1350,1350,0,0,5,1355,960606208,2022445056,39213293568,102,21,4220064,,628776,912,4,4,1,0,37030208,960606208,,39213293568,,2022227968,,876462080,,73142272,,11001856,,110.622,81.2877,76.6979,113.691,161.376,110.3184,67,false
33,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:03:05.5814640+00:00,117147.8453,measurement,request-count-1400,1400,1400,1400,0,0,5,1405,961253376,2023100416,39213293568,102,21,5505656,,628776,912,4,4,1,0,38311744,961228800,,39213293568,,2022883328,,877084672,,73142272,,11001856,,81.2544,77.0198,74.5963,116.3163,136.7084,80.9176,67,false
34,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:03:10.0983035+00:00,121664.6847,measurement,request-count-1450,1450,1450,1450,0,0,5,1455,962535424,2024411136,39213289472,104,21,6799928,,628776,912,4,4,1,0,39602224,962506752,,39213289472,,2024194048,,878358528,,73142272,,11005952,,127.5436,89.8776,84.3068,127.3031,153.1377,127.2108,67,false
35,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:03:13.7895220+00:00,125355.9032,measurement,request-count-1500,1500,1500,1500,0,0,5,1505,963915776,2025721856,39213297664,102,21,8086232,,628776,912,4,4,1,0,40884712,963895296,,39213297664,,2025439232,,879665152,,73142272,,11087872,,68.5147,73.3524,68.8931,107.0563,118.0892,68.2061,67,false
36,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:03:17.5284603+00:00,129094.8416,measurement,request-count-1550,1550,1550,1550,0,0,5,1555,964939776,2026672128,39213293568,102,21,994200,,631664,864,5,5,1,0,42174456,964939776,,39213293568,,2026455040,,880680960,,73142272,,11116544,,71.5849,74.5406,74.0491,95.3501,107.1932,71.2278,67,false
37,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:03:21.5502556+00:00,133116.6371,measurement,request-count-1600,1600,1600,1600,0,0,5,1605,964943872,2026655744,39213268992,102,20,2279856,,631664,864,5,5,1,0,43456320,964943872,,39213268992,,2026438656,,880685056,,73142272,,11116544,,61.748,78.5905,72.6861,113.6502,125.9503,61.3539,67,false
38,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:03:25.9263034+00:00,137492.6846,measurement,request-count-1650,1650,1650,1650,0,0,5,1655,964947968,2026676224,39213293568,102,21,3568328,,631664,864,5,5,1,0,44741000,964947968,,39213293568,,2026459136,,880689152,,73142272,,11116544,,65.3852,85.7265,82.6622,116.7443,128.1502,65.0803,67,false
39,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:03:30.5546394+00:00,142121.0208,measurement,request-count-1700,1700,1700,1700,0,0,5,1705,964947968,2026655744,39213268992,102,20,4857360,,631664,864,5,5,1,0,46026264,964947968,,39213268992,,2026438656,,880689152,,73142272,,11116544,,78.9143,91.2112,89.2763,122.6053,130.7543,78.4541,67,false
40,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:03:34.8228025+00:00,146389.1838,measurement,request-count-1750,1750,1750,1750,0,0,5,1755,964952064,2026655744,39213268992,102,20,6142280,,631664,864,5,5,1,0,47307416,964952064,,39213268992,,2026438656,,880693248,,73142272,,11116544,,64.2659,83.6592,79.8959,119.8957,136.4343,63.8572,67,false
41,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:03:39.2461395+00:00,150812.5209,measurement,request-count-1800,1800,1800,1800,0,0,5,1805,964952064,2026655744,39213268992,102,20,7434872,,631664,864,5,5,1,0,48596216,964952064,,39213268992,,2026438656,,880693248,,73142272,,11116544,,75.0586,88.1087,81.4059,158.6537,203.5552,74.7442,67,false
42,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:03:43.5832448+00:00,155149.6265,measurement,request-count-1850,1850,1850,1850,0,0,5,1855,964952064,2026655744,39213268992,102,20,8723272,,631664,864,5,5,1,0,49880824,964952064,,39213268992,,2026438656,,880693248,,73142272,,11116544,,76.8471,85.0809,83.2491,105.8499,139.0597,76.4918,67,false
43,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:03:47.8755506+00:00,159441.9319,measurement,request-count-1900,1900,1900,1900,0,0,5,1905,964952064,2026655744,39213268992,104,20,1621976,,634032,936,6,6,1,0,51161800,964952064,,39213268992,,2026438656,,880693248,,73142272,,11116544,,97.3113,85.0147,81.2881,116.7177,137.7494,96.9322,67,false
44,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:03:52.1312603+00:00,163697.6417,measurement,request-count-1950,1950,1950,1950,0,0,5,1955,964952064,2026655744,39213268992,102,20,2914728,,634032,936,6,6,1,0,52450760,964952064,,39213268992,,2026438656,,880693248,,73142272,,11116544,,86.2895,84.5355,85.0113,107.3068,113.2705,85.9483,67,false
45,phase3a-formal-20260925-v3-repro-baseline-r2,full-pipeline,2026-09-25T01:03:56.1764057+00:00,167742.787,measurement,request-count-2000,2000,2000,2000,0,0,5,2005,964952064,2026655744,39213268992,102,20,4203144,,634032,936,6,6,1,0,53735384,964952064,,39213268992,,2026438656,,880693248,,73142272,,11116544,,77.36,80.5754,77.1075,114.1056,119.5753,76.9704,67,false
